"","unique_event_ID","same_whale_ID","ship","observer_location","count","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","wind","ship_whale_bearing","ship_speed_scaled","count_factor"
"743","2009-07-12-K-069","2009-07-12-K-069","Volendam","Starboard",1,18.60318912,841.9825282,"DF-Dive-fluke-up","excellent","calm",411651.016,6521950.15,"light",106.7473393,1.19538938914402,"1"
"744","2009-07-12-K-094","2009-07-12-K-094","Volendam","Starboard",1,10.22638984,1129.476343,"DF-Dive-fluke-up","excellent","3'",438474.952,6481308.682,"moderate",33.64485065,-1.32085206499262,"1"
"745","2009-07-12-K-095","2009-07-12-K-095","Volendam","Starboard",1,11.02869491,3494.287407,"BL-Blowing","excellent","3'",441712.9831,6474343.595,"moderate",30.93533248,-1.0798538974923,"1"
"746","2009-07-12-K-096","2009-07-12-K-096","Volendam","Starboard",1,21.02114056,991.8083742,"BL-Blowing","excellent","2'",429552.6356,6462224.649,"light",-14.41708761,1.92169897876778,"1"
"747","2009-07-12-K-099","2009-07-12-K-099","Volendam","Starboard",1,21.59735159,1992.310893,"BL-Blowing","excellent","2'",421473.4985,6461479.741,"light",4.640752034,2.09478251957536,"1"
"748","2009-07-12-K-100","2009-07-12-K-100","Volendam","Starboard",1,21.67851042,1496.96487,"BL-Blowing","excellent","2'",418728.8116,6459741.587,"strong",-83.0531977,2.11916118803681,"1"
"749","2009-07-12-N-002","2009-07-12-N-002","Pacific Princess","Starboard",1,11.66032804,803.0021003,"DF-Dive-fluke-up","good","calm",439491.4746,6479122.638,"moderate",-54.8016263,-0.890122543977993,"1"
"750","2009-07-12-N-003","2009-07-12-N-003","Pacific Princess","Starboard",2,14.59688098,2492.708886,"BL-Blowing","good","calm",436521.8136,6488627.388,"moderate",-52.01405139,-0.00803429130413486,"2-3"
"751","2009-07-12-N-053","2009-07-12-N-053","Pacific Princess","Starboard",2,16.15701043,3989.551414,"BL-Blowing","excellent","calm",417565.9642,6518756.755,"moderate",-13.99081409,0.460600835871719,"2-3"
"752","2009-07-12-N-054","2009-07-12-N-054","Pacific Princess","Starboard",1,16.12826729,3989.528756,"DF-Dive-fluke-up","excellent","calm",417509.8564,6517382.06,"moderate",2.235738167,0.451966908046478,"1"
"753","2009-07-12-N-061","2009-07-12-N-061","Pacific Princess","Starboard",1,13.77928362,799.4126049,"BL-Blowing","good","1'",430495.6545,6505032.702,"moderate",82.23426864,-0.253625990622574,"1"
"754","2009-07-15-K-006","2009-07-15-K-006","Zuiderdam","Starboard",1,11.69990822,2000.775094,"BL-Blowing","good","calm",451366.5315,6465791.949,"light",85.54534037,-0.878233362161738,"1"
"755","2009-07-15-K-009","2009-07-15-K-009","Zuiderdam","Starboard",1,11.07908076,790.8970569,"BL-Blowing","poor-fog","calm",443880.2747,6466643.591,"light",-60.00388265,-1.06471888467486,"1"
"756","2009-07-15-K-013","2009-07-15-K-013","Zuiderdam","Starboard",1,12.58620922,152.1490142,"BL-Blowing","excellent","calm",443966.2915,6468829.131,"light",-112.2287108,-0.61200431184089,"1"
"757","2009-07-15-K-035","2009-07-15-K-035","Zuiderdam","Starboard",1,18.29536524,1987.13654,"DF-Dive-fluke-up","excellent","calm",432815.2705,6501321.908,"light",-35.56205104,1.10292457274589,"1"
"758","2009-07-15-K-046","2009-07-15-K-046","Zuiderdam","Starboard",1,12.46962447,1308.972864,"SA-Surface-active","excellent","calm",426513.8366,6511240.737,"light",26.41829001,-0.647024296331931,"1"
"759","2009-07-15-K-062","2009-07-15-K-062","Zuiderdam","Starboard",1,12.91153533,2988.36875,"BL-Blowing","excellent","2'",440706.2148,6473553.779,"moderate",28.70921874,-0.514282136970417,"1"
"760","2009-07-15-K-063","2009-07-15-K-063","Zuiderdam","Starboard",1,13.38304264,2989.24996,"DF-Dive-fluke-up","excellent","2'",440493.3517,6473096.923,"moderate",34.23677771,-0.372649730642728,"1"
"761","2009-07-15-K-066","2009-07-15-K-066","Zuiderdam","Starboard",1,13.1136573,1491.848906,"BL-Blowing","excellent","2'",441094.9311,6472982.274,"moderate",48.25915443,-0.45356829356724,"1"
"762","2009-07-15-K-067","2009-07-15-K-067","Zuiderdam","Starboard",1,13.07250887,1496.947798,"DF-Dive-fluke-up","excellent","2'",440863.2457,6472546.871,"moderate",70.40940161,-0.465928549779401,"1"
"763","2009-07-15-K-068","2009-07-15-K-068","Zuiderdam","Starboard",3,13.355357,2495.681854,"BL-Blowing","excellent","2'",440212.5207,6471073.477,"moderate",64.98253238,-0.380966004284216,"2-3"
"764","2009-07-15-K-069","2009-07-15-K-069","Zuiderdam","Starboard",5,13.40418562,2299.766966,"BL-Blowing","excellent","2'",440147.548,6471478.533,"moderate",81.48747466,-0.366298755650764,"4+"
"765","2009-07-15-K-072","2009-07-15-K-072","Zuiderdam","Starboard",5,11.23602243,1004.287918,"BL-Blowing","excellent","2'",440979.5101,6470644.71,"moderate",59.59462795,-1.01757639949221,"4+"
"766","2009-07-15-K-074","2009-07-15-K-074","Zuiderdam","Starboard",2,12.68641976,878.479435,"BL-Blowing","excellent","2'",440848.3551,6470574.54,"moderate",84.92041354,-0.581902848685214,"2-3"
"767","2009-07-15-K-075","2009-07-15-K-075","Zuiderdam","Starboard",1,13.41490852,607.1945472,"BL-Blowing","excellent","2'",440817.5878,6470160.773,"moderate",113.3728699,-0.363077787284841,"1"
"768","2009-07-15-K-076","2009-07-15-K-076","Zuiderdam","Starboard",1,13.08347878,3990.816154,"BL-Blowing","excellent","2'",436683.6523,6467498.007,"moderate",42.76593581,-0.462633384004562,"1"
"769","2009-07-15-K-080","2009-07-15-K-080","Zuiderdam","Starboard",1,19.14562448,412.951949,"BL-Blowing","excellent","2'",432868.4123,6463790.532,"moderate",20.20445929,1.35832731965888,"1"
"770","2009-07-15-K-082","2009-07-15-K-082","Zuiderdam","Starboard",2,19.34430139,708.9337798,"BL-Blowing","excellent","2'",429040.9638,6461182.811,"moderate",-78.63555181,1.41800632833649,"2-3"
"771","2009-07-15-K-083","2009-07-15-K-083","Zuiderdam","Starboard",1,20.04513121,4985.991714,"BL-Blowing","excellent","2'",419779.6918,6462114.146,"moderate",6.455080293,1.6285231363003,"1"
"772","2009-07-15-K-084","2009-07-15-K-084","Zuiderdam","Starboard",1,20.08495895,2985.965854,"BL-Blowing","excellent","2'",420933.8931,6461884.896,"moderate",6.294106516,1.64048668073569,"1"
"773","2009-07-15-N-046","2009-07-15-N-046","Island Princess","Starboard",1,13.53067519,511.3374194,"BL-Blowing","excellent","calm",427716.2396,6509468.328,"strong",-43.033133,-0.328303539469588,"1"
"774","2009-07-15-N-054","2009-07-15-N-054","Island Princess","Starboard",1,12.42118246,1184.777252,"RE-Resting","excellent","calm",438342.8178,6486466.75,"strong",-4.384832502,-0.66157541420039,"1"
"775","2009-07-17-N-002","2009-07-17-N-002","Veendam","Starboard",2,15.78396029,1286.798543,"BL-Blowing","excellent","calm",438646.5828,6482617.327,"light",-11.92938434,0.348543211549666,"2-3"
"776","2009-07-17-N-008","2009-07-17-N-008","Veendam","Starboard",1,16.33434064,3787.700172,"BL-Blowing","excellent","1'",431282.6223,6506762.419,"moderate",17.71644798,0.513867675694191,"1"
"777","2009-07-17-N-031","2009-07-17-N-031","Veendam","Starboard",1,19.08699205,3987.113322,"BL-Blowing","good","calm",428385.0377,6510827.38,"light",9.391660697,1.340715180942,"1"
"778","2009-07-18-N-020","2009-07-18-N-020","Coral Princess","Starboard",1,18.62724456,885.2109343,"BL-Blowing","poor-fog","calm",409625.6157,6524995.19,"moderate",-22.41260383,1.20261521529817,"1"
"779","2009-07-18-N-026","2009-07-18-N-026","Coral Princess","Starboard",1,18.24568447,2485.372008,"BL-Blowing","good","1'",437955.8871,6490141.772,"strong",8.076930607,1.08800135341487,"1"
"780","2009-07-19-N-002","2009-07-19-N-002","Volendam","Starboard",1,12.36349452,1999.760621,"SA-Surface-active","excellent","calm",440764.2953,6483062.835,"light",81.54580453,-0.678903844926708,"1"
"781","2009-07-19-N-017","2009-07-19-N-017","Volendam","Starboard",1,18.38056165,4992.320586,"BL-Blowing","excellent","1'",426967.1121,6508562.399,"moderate",-20.89146603,1.12851605839811,"1"
"782","2009-07-19-N-021","2009-07-19-N-021","Volendam","Starboard",1,18.30642067,999.256841,"BL-Blowing","excellent","1'",427902.7439,6508941.688,"moderate",-93.05234082,1.10624542720706,"1"
"783","2009-07-19-N-048","2009-07-19-N-048","Volendam","Starboard",1,18.43577969,892.0937032,"BL-Blowing","excellent","calm",435856.2824,6503548.686,"moderate",2.39874401,1.14510257511171,"1"
"784","2009-07-19-N-057","2009-07-19-N-057","Volendam","Starboard",1,14.91896064,692.1170565,"BL-Blowing","excellent","calm",438802.1213,6483774.827,"moderate",-19.50164025,0.0887127077508831,"1"
"785","2009-07-20-K-004","2009-07-20-K-004","Zaandam","Port",1,8.866227568,2503.18716,"DF-Dive-fluke-up","excellent","1'",452138.6844,6460978.167,"light",-94.84641415,-1.72942060994158,"1"
"786","2009-07-20-K-005","2009-07-20-K-005","Zaandam","Port",1,9.028433893,3988.846666,"BL-Blowing","excellent","1'",448036.2958,6462296.13,"light",-36.05549978,-1.68069671607168,"1"
"787","2009-07-20-K-006","2009-07-20-K-006","Zaandam","Port",1,10.82226365,995.5857301,"DF-Dive-fluke-up","excellent","1'",443904.3148,6465813.772,"light",-66.63156174,-1.14186217493567,"1"
"788","2009-07-20-K-010","2009-07-20-K-010","Zaandam","Port",1,14.00889527,1997.615105,"BL-Blowing","excellent","1'",441788.7854,6472031.882,"light",-73.98485672,-0.184654736475165,"1"
"789","2009-07-20-K-019","2009-07-20-K-019","Zaandam","Port",1,14.78678832,2984.650452,"BL-Blowing","excellent","calm",439919.5616,6480708.651,"light",10.3534494,0.0490104945836823,"1"
"790","2009-07-20-K-020","2009-07-20-K-020","Zaandam","Port",2,15.31995537,1490.103428,"DF-Dive-fluke-up","excellent","calm",440130.4284,6478582.773,"light",-42.89097428,0.20916438968689,"2-3"
"791","2009-07-20-K-058","2009-07-20-K-058","Zaandam","Port",1,18.46801466,992.5229139,"BL-Blowing","excellent","1'",437265.0482,6493874.86,"light",69.1735963,1.15478538653832,"1"
"792","2009-07-20-K-065","2009-07-20-K-065","Zaandam","Port",1,15.82257419,1984.917161,"BL-Blowing","excellent","1'",437625.6772,6486013.375,"light",18.9767158,0.360142140047078,"1"
"793","2009-07-20-K-070","2009-07-20-K-070","Zaandam","Port",1,4.529249515,1012.904775,"RE-Resting","excellent","1'",442677.3221,6477419.6,"light",155.837571,-3.03217164859837,"1"
"794","2009-07-20-K-086","2009-07-20-K-086","Zaandam","Port",2,13.50139461,2484.828951,"BL-Blowing","excellent","1'",438122.5765,6467753.155,"strong",16.90407728,-0.337098904708083,"2-3"
"795","2009-07-20-K-087","2009-07-20-K-087","Zaandam","Port",1,13.05741037,984.8650463,"DF-Dive-fluke-up","excellent","1'",439203.0134,6467747.479,"strong",-4.10766888,-0.470463870529653,"1"
"796","2009-07-20-K-089","2009-07-20-K-089","Zaandam","Port",1,12.94498515,1489.405242,"BL-Blowing","excellent","1'",437807.8718,6468021.544,"strong",54.38191813,-0.504234406219799,"1"
"797","2009-07-20-K-091","2009-07-20-K-091","Zaandam","Port",2,13.25372063,780.3641618,"DF-Dive-fluke-up","excellent","1'",437968.2085,6467452.058,"strong",64.32192525,-0.411495761401898,"2-3"
"798","2009-07-20-K-094","2009-07-20-K-094","Zaandam","Port",1,15.63499137,1189.840594,"BL-Blowing","excellent","1'",432289.5148,6464696.169,"strong",56.73604154,0.303795598606747,"1"
"799","2009-07-20-K-098","2009-07-20-K-098","Zaandam","Port",1,17.86097508,1985.408805,"SA-Surface-active","poor","1'",416379.0896,6460439.806,"strong",-11.11930309,0.972441497847498,"1"
"800","2009-07-20-K-099","2009-07-20-K-099","Zaandam","Port",1,17.62819834,368.4951057,"SA-Surface-active","poor","1'",417629.9233,6460553.975,"strong",-86.68979705,0.902519506980984,"1"
"801","2009-07-20-K-100","2009-07-20-K-100","Zaandam","Port",2,16.14004152,21.4059507,"DF-Dive-fluke-up","poor","1'",416680.4238,6460406.574,"strong",99.08960155,0.455503677237937,"2-3"
"802","2009-07-20-N-002","2009-07-20-N-002","Sapphire Princess","Starboard",1,16.21499335,3014.828386,"BL-Blowing","good","calm",441671.8347,6480714.593,"moderate",128.756132,0.478017873341416,"1"
"803","2009-07-20-N-007","2009-07-20-N-007","Sapphire Princess","Starboard",1,16.74389511,216.405206,"BL-Blowing","good","calm",438342.2764,6485838.458,"moderate",-158.4795741,0.636890551221532,"1"
"804","2009-07-20-N-008","2009-07-20-N-008","Sapphire Princess","Starboard",3,15.95037755,5011.240889,"BL-Blowing","good","calm",442906.2772,6485704.395,"moderate",115.315315,0.398531995367803,"2-3"
"805","2009-07-22-N-010","2009-07-22-N-010","Zuiderdam","Starboard",1,18.24274322,150.4958289,"DF-Dive-fluke-up","poor","1'",405015.328,6526709.611,"strong",93.6017937,1.08711785424894,"1"
"806","2009-07-22-N-029","2009-07-22-N-029","Zuiderdam","Starboard",1,19.08618098,690.8499929,"BL-Blowing","poor-fog","calm",437598.8965,6491762.266,"moderate",43.73218773,1.34047154994549,"1"
"807","2009-07-24-N-002","2009-07-24-N-002","Statendam","Starboard",1,12.98159366,1191.581498,"DF-Dive-fluke-up","good","calm",441619.7244,6479276.596,"light",48.04397589,-0.4932378611962,"1"
"808","2009-07-24-N-015","2009-07-24-N-015","Statendam","Starboard",1,16.28398917,1986.938518,"BL-Blowing","excellent","calm",417046.1407,6519135.462,"moderate",11.88488255,0.498742990017024,"1"
"809","2009-07-24-N-049","2009-07-24-N-049","Statendam","Starboard",1,17.05160864,1085.631172,"DF-Dive-fluke-up","excellent","1'",412040.5786,6523473.724,"moderate",-106.2193356,0.729322220443135,"1"
"810","2009-07-24-N-051","2009-07-24-N-051","Statendam","Starboard",1,17.26320796,2513.180099,"DF-Dive-fluke-up","excellent","1'",411798.8368,6522792.732,"moderate",-171.899719,0.792882891154481,"1"
"811","2009-07-25-N-009","2009-07-25-N-009","Island Princess","Starboard",1,16.80630244,2984.821922,"BL-Blowing","excellent","1'",435898.4452,6499530.982,"strong",-7.456558539,0.655636602731075,"1"
"812","2009-07-25-N-037","2009-07-25-N-037","Island Princess","Starboard",1,19.03557521,2984.958226,"DF-Dive-fluke-up","excellent","1'",411060.4927,6524473.521,"moderate",0.121903278,1.32527047707312,"1"
"813","2009-07-25-N-038","2009-07-25-N-038","Island Princess","Starboard",1,19.15590003,2984.822704,"BL-Blowing","excellent","1'",423016.5313,6514262.595,"moderate",-8.194459601,1.36141391204456,"1"
"814","2009-07-26-K-008","2009-07-26-K-008","Volendam","Starboard",7,19.8850909,1796.377357,"BL-Blowing","excellent","calm",453564.8164,6461142.771,"moderate",-78.34870318,1.58044987479619,"4+"
"815","2009-07-26-K-009","2009-07-26-K-009","Volendam","Starboard",7,19.88069318,1322.921676,"BL-Blowing","excellent","calm",453447.9199,6461881.372,"moderate",-126.5240307,1.57912887795745,"4+"
"816","2009-07-26-K-021","2009-07-26-K-020","Volendam","Starboard",1,10.85225464,994.6259112,"BL-Blowing","excellent","calm",442038.7861,6478711.803,"light",35.23182004,-1.1328534151736,"1"
"817","2009-07-26-K-024","2009-07-26-K-024","Volendam","Starboard",1,9.5849484,1992.035771,"BL-Blowing","excellent","calm",438688.3014,6482932.108,"light",-2.81412555,-1.51352966031028,"1"
"818","2009-07-26-K-074","2009-07-26-K-074","Volendam","Starboard",3,8.848243884,1200.765235,"SA-Surface-active","poor","calm",438018.924,6481367.992,"moderate",82.04574647,-1.73482258862894,"2-3"
"819","2009-07-26-K-079","2009-07-26-K-079","Volendam","Starboard",5,20.15068518,2493.804058,"BL-Blowing","good","calm",420975.0266,6459559.538,"moderate",-54.77357484,1.66022967075157,"4+"
"820","2009-07-26-K-080","2009-07-26-K-080","Volendam","Starboard",3,20.0270862,997.6135385,"DF-Dive-fluke-up","good","calm",421112.3343,6462286.046,"moderate",59.60200602,1.62310273637372,"2-3"
"821","2009-07-26-K-084","2009-07-26-K-084","Volendam","Starboard",1,20.43235917,896.9165012,"BL-Blowing","excellent","1'",417634.0212,6461529.003,"moderate",54.49233186,1.7448395254824,"1"
"822","2009-07-26-K-085","2009-07-26-K-085","Volendam","Starboard",1,20.61638674,897.5911732,"DF-Dive-fluke-up","excellent","1'",418089.9531,6459958.303,"moderate",-88.29520701,1.80011813308179,"1"
"823","2009-07-26-K-087","2009-07-26-K-087","Volendam","Starboard",1,20.9959856,997.4282065,"BL-Blowing","excellent","1'",417112.86,6459633.079,"moderate",-86.95095908,1.91414287636954,"1"
"824","2009-07-26-N-007","2009-07-26-N-007","Pacific Princess","Starboard",1,13.5497906,1508.822155,"BL-Blowing","excellent","calm",437627.7778,6492498.78,"moderate",-145.32226,-0.322561610428784,"1"
"825","2009-07-29-K-013","2009-07-29-K-013","Zuiderdam","Port",1,18.09199001,142.9042916,"BL-Blowing","good","calm",409701.9794,6524219.691,"none",-99.74451659,1.04183427233815,"1"
"826","2009-07-29-K-021","2009-07-29-K-021","Zuiderdam","Port",1,18.06417809,1988.462296,"BL-Blowing","excellent","calm",415131.0245,6518288.276,"light",45.41739243,1.03348006643158,"1"
"827","2009-07-29-K-032","2009-07-29-K-032","Zuiderdam","Port",1,18.1816734,4992.902658,"DF-Dive-fluke-up","excellent","3'",432691.0489,6495362.676,"moderate",68.694993,1.0687735669449,"1"
"828","2009-07-29-K-036","2009-07-29-K-036","Zuiderdam","Port",1,14.37288979,1998.324501,"BL-Blowing","excellent","3'",436375.4932,6489972.238,"moderate",91.72855928,-0.0753172592731842,"1"
"829","2009-07-29-K-038","2009-07-29-K-038","Zuiderdam","Port",1,12.89150857,1790.378429,"BL-Blowing","excellent","3'",440186.173,6471272.374,"strong",56.6803453,-0.520297819335442,"1"
"830","2009-07-29-K-040","2009-07-29-K-040","Zuiderdam","Port",1,19.57246649,388.4703069,"BL-Blowing","poor-fog","2'",423793.8332,6460959.509,"moderate",-31.53064461,1.48654306460257,"1"
"831","2009-07-29-N-011","2009-07-29-N-011","Island Princess","Starboard",1,18.84866712,2486.011213,"DF-Dive-fluke-up","excellent","calm",420879.5243,6516136.19,"moderate",15.4289474,1.26912661251922,"1"
"832","2009-07-29-N-013","2009-07-29-N-013","Island Princess","Starboard",1,18.83003995,210.9610388,"BL-Blowing","excellent","calm",415966.5995,6519127.973,"moderate",134.0350238,1.26353134208709,"1"
"833","2009-07-31-N-047","2009-07-31-N-047","Veendam","Starboard",1,18.9208162,1488.958041,"BL-Blowing","good","calm",425370.566,6512674.117,"light",-38.48115778,1.29079891239243,"1"
"834","2009-08-03-K-007","2009-08-03-K-007","Zaandam","Starboard",2,11.01589936,4985.030217,"RE-Resting","excellent","1'",448063.0988,6463375.176,"light",-20.36166871,-1.08369745303927,"2-3"
"835","2009-08-03-K-062","2009-08-03-K-062","Zaandam","Starboard",1,14.81036802,255.3186206,"BL-Blowing","good","2'",441179.8922,6471094.874,"moderate",79.56536999,0.0560934169067426,"1"
"836","2009-08-03-K-063","2009-08-03-K-063","Zaandam","Starboard",1,15.78008351,2985.28772,"BL-Blowing","good","2'",437388.3987,6466397.958,"moderate",9.371206864,0.347378695817762,"1"
"837","2009-08-03-K-069","2009-08-03-K-069","Zaandam","Starboard",2,14.25892388,994.1049126,"SA-Surface-active","good","3'",416007.8336,6456489.91,"strong",-75.74520976,-0.109550590825616,"2-3"
"838","2009-08-03-K-070","2009-08-03-K-070","Zaandam","Starboard",1,14.13661692,2988.427831,"DF-Dive-fluke-up","good","3'",412210.2774,6455172.659,"strong",33.80435198,-0.146289425384563,"1"
"839","2009-08-03-N-004","2009-08-03-N-004","Sapphire Princess","Starboard",1,16.31413631,399.448043,"BL-Blowing","good","calm",439483.508,6482666.352,"light",81.41025371,0.507798654460694,"1"
"840","2009-08-05-N-049","2009-08-05-N-049","Zuiderdam","Starboard",1,17.81915077,995.8242567,"BL-Blowing","good","calm",431431.9573,6503117.481,"moderate",86.16124564,0.959878219309367,"1"
"841","2009-08-07-N-008","2009-08-07-N-008","Statendam","Starboard",1,16.35012772,285.7687548,"BL-Blowing","good","calm",435442.5469,6499838.663,"light",-22.64919382,0.518609833624441,"1"
