unique_event_ID,same_whale_ID,new_dist_shore_whale_m,nearest_X_land_UTM,nearest_Y_land_UTM
2009-07-26-K-084,2009-07-26-K-084,1333.642901,418324.855,6462669.771
2009-07-20-K-099,2009-07-20-K-099,703.246818,417828.9729,6459879.486
2009-06-24-K-094,2009-06-24-K-094,1339.351499,417578.8794,6459601.97
2009-07-15-K-083,2009-07-15-K-083,897.268493,419229.9739,6462823.301
2009-07-06-K-046,2009-07-06-K-046,922.740018,419301.9881,6462888.113
2008-07-02-K-101,2008-07-02-K-101,3035.602561,451550.681,6460321.06
2010-08-02-K-012,2010-08-02-K-012,133.912457,453449.6665,6460999.103
2008-07-28-K-005,2008-07-28-K-005,1531.77414,454080.8363,6460874.913
2008-06-18-K-007,2008-06-18-K-007,1541.425501,454144.8701,6460841.039
2008-08-03-K-092,2008-08-03-K-092,117.836699,453866.6845,6460877.047
2008-07-02-K-100,2008-07-02-K-100,5757.526965,446897.7302,6471231.536
2008-07-21-K-012,2008-07-21-K-012,1386.656114,454080.8363,6460874.913
2008-06-15-K-075,2008-06-15-K-075,2392.563559,454080.8363,6460874.913
2008-07-28-K-007,2008-07-28-K-007,1388.38401,454080.8363,6460874.913
2008-06-15-K-013,2008-06-15-K-013,1902.126721,454159.8832,6460823.874
2009-05-24-K-019,2009-05-24-K-019,2166.077718,454288.0551,6460532.28
2008-08-11-K-006,2008-08-11-K-006,1554.95389,454080.8363,6460874.913
2009-06-15-K-011,2009-06-15-K-011,5761.524028,447023.1272,6471264.681
2009-07-01-K-021,2009-07-01-K-021,5278.822224,439184.4036,6464631.93
2008-07-21-K-014,2008-07-21-K-014,1346.815086,453449.6665,6460999.103
2010-07-25-K-016,2010-07-25-K-016,714.4999,451692.7782,6460451.422
2008-07-07-K-007,2008-07-07-K-007,62.743003,453397.7176,6460983.989
2009-07-26-K-008,2009-07-26-K-008,177.466607,453503.0867,6460976.386
2008-06-15-K-014,2008-06-15-K-014,2915.51739,454080.8363,6460874.913
2009-07-12-K-096,2009-07-12-K-096,2980.80111,432092.8059,6460664.934
2008-07-02-K-006,2008-07-02-K-006,2497.067862,453449.6665,6460999.103
2008-06-23-K-008,2008-06-23-K-008,3246.394623,451692.7782,6460451.422
2008-07-28-K-008,2008-07-28-K-008,2318.659792,451550.681,6460321.06
2008-08-11-K-007,2008-08-11-K-007,1707.579833,453449.6665,6460999.103
2009-08-09-K-094,2009-08-09-K-094,867.095424,422768.8306,6459771.993
2008-06-15-K-016,2008-06-15-K-016,2046.788316,454080.8363,6460874.913
2008-07-28-K-020,2008-07-28-K-020,1256.123481,446139.7657,6471937.555
2009-06-01-K-079,2009-06-01-K-079,1998.756112,439512.6869,6471117.288
2009-07-01-K-104,2009-07-01-K-104,1617.273108,439512.6869,6471117.288
2009-08-12-K-077,2009-08-12-K-077,1305.622081,439494.0488,6471240.758
2009-06-28-K-075,2009-06-28-K-075,2312.04768,446185.3228,6471481.592
2009-06-10-K-093,2009-06-10-K-093,506.475059,439459.172,6470928.772
2011-07-15-N-051,2011-07-15-N-051,2215.3881,437302.6791,6481424.272
2009-09-28-K-016,2009-09-28-K-016,2036.923693,436135.1857,6483315.53
2008-09-01-N-044,2008-09-01-N-044,2065.10056,436369.3037,6482663.078
2007-09-15-N-002,2007-09-15-N-002,1582.307608,440168.0387,6485494.895
2007-09-15-N-003,2007-09-15-N-003,1387.165881,440073.5675,6485831.054
2011-07-10-N-010,2011-07-10-N-010,1891.557139,440073.5675,6485831.054
2012-08-31-N-003,2012-08-31-N-003,2796.618891,441191.0861,6488310.952
2011-07-08-N-002,2011-07-08-N-002,2408.541776,440168.0387,6485494.895
2010-06-18-N-005,2010-06-18-N-005,1863.757518,436151.1577,6485717.44
2012-06-20-N-027,2012-06-20-N-027,1681.817002,437446.2059,6481212.992
2011-08-24-N-040,2011-08-24-N-040,2077.925444,440104.1335,6485561.283
2010-06-21-N-073,2010-06-21-N-073,2200.551866,436135.1857,6483315.53
2009-08-16-K-006,2009-08-16-K-006,3680.923514,439406.7553,6470787.583
2008-08-06-K-088,2008-08-06-K-088,3680.033752,500812.0002,6433863.366
2008-07-16-K-110,2008-07-16-K-110,3106.926339,495178.0289,6437182.251
2009-07-20-K-065,2009-07-20-K-065,1503.923398,436151.1577,6485717.44
2009-06-28-K-078,2009-06-28-K-078,2581.863862,406696.8291,6453518.067
2009-07-01-K-005,2009-07-01-K-005,3375.233205,483694.2385,6454479.903
2008-08-17-K-056,2008-08-17-K-056,5413.343758,483264.1114,6454593.961
2008-06-23-K-066,2008-06-23-K-066,3257.122681,406696.8291,6453518.067
2010-07-16-N-010,2010-07-16-N-010,2460.797034,440560.7796,6487001.536
2011-06-09-N-006,2011-06-09-N-006,428.566583,436741.7072,6492742.262
2009-06-26-N-012,2009-06-26-N-012,2449.308315,435899.7996,6486334.917
2007-09-03-K-051,2007-09-03-K-051,1590.818905,440168.0387,6485494.895
2008-09-01-N-043,2008-09-01-N-043,2431.118433,435899.7996,6486334.917
2011-08-17-N-018,2011-08-17-N-018,1126.797147,440135.9753,6486327.393
2009-09-13-K-042,2009-09-13-K-042,1194.210644,436060.3127,6485381.218
2011-07-18-N-038,2011-07-18-N-038,2349.730377,435927.7129,6486289.298
2010-07-30-N-051,2010-07-30-N-051,1126.645809,436325.6849,6491696.79
2008-07-21-K-010,2008-07-21-K-010,1097.216,454144.8701,6460841.039
2010-06-09-N-063,2010-06-09-N-063,271.081159,436027.4335,6486090.9
2010-05-24-N-066,2010-05-24-N-066,1301.034901,440132.9019,6486301.119
2011-07-20-N-038,2011-07-20-N-038,2198.177181,437302.6791,6481424.272
2008-08-03-K-111,2008-08-03-K-111,2771.28767,509231.7467,6379347.104
2009-08-16-K-055,2009-08-16-K-055,2466.175293,439184.4036,6464631.93
2010-08-30-K-010,2010-08-30-K-010,4681.076893,439184.4036,6464631.93
2009-07-01-K-022,2009-07-01-K-022,5158.09253,439184.4036,6464631.93
2009-08-16-K-054,2009-08-16-K-054,2649.362406,439184.4036,6464631.93
2010-08-02-K-069,2010-08-02-K-069,3384.204366,438653.9584,6474157.065
2009-08-31-K-066,2009-08-31-K-066,3171.50551,438653.9584,6474157.065
2009-08-19-K-076,2009-08-19-K-076,4285.083648,439251.873,6470527.013
2009-08-16-K-047,2009-08-16-K-047,4260.261177,439184.4036,6464631.93
2009-08-16-K-045,2009-08-16-K-045,2578.464273,439251.873,6470527.013
2009-05-27-K-088,2009-05-27-K-088,217.921069,439098.9764,6470685.691
2009-05-24-K-026,2009-05-24-K-026,3217.600733,446185.3228,6471481.592
2009-07-15-K-074,2009-07-15-K-074,1430.905149,439471.0358,6470962.459
2009-08-24-N-002,2009-08-24-N-002,1051.886121,440168.0387,6485494.895
2010-07-02-N-012,2010-07-02-N-012,2220.242137,436394.1422,6482603.206
2007-08-11-K-006,2007-08-11-K-006,1243.179659,440094.022,6485608.35
2010-06-23-N-002,2010-06-23-N-002,1529.342439,440104.1335,6485561.283
2009-08-12-K-055,2009-08-12-K-055,1392.957273,436060.3127,6485381.218
2007-08-04-K-003,2007-08-04-K-003,1834.985608,440073.5675,6485831.054
2012-05-27-N-004,2012-05-27-N-004,2800.780131,435899.7996,6486334.917
2007-08-22-K-049,2007-08-22-K-049,838.634959,437254.9841,6480276.15
2008-07-02-K-009,2008-07-02-K-009,1930.029328,453092.6272,6460997.376
2008-08-11-K-011,2008-08-11-K-011,2972.473295,453092.6272,6460997.376
2008-07-28-K-012,2008-07-28-K-012,2298.948868,451692.7782,6460451.422
2009-07-20-K-006,2009-07-20-K-006,4865.625632,439184.4036,6464631.93
2009-08-16-K-057,2009-08-16-K-057,398.697755,439084.3462,6464695.484
2008-08-11-K-069,2008-08-11-K-069,3013.701367,439223.062,6470511.314
2008-07-21-K-072,2008-07-21-K-072,1498.883364,439350.4698,6470682.714
2009-06-28-K-023,2009-06-28-K-023,1714.496847,439494.0488,6471240.758
2010-08-02-K-023,2010-08-02-K-023,2087.282833,446266.4164,6471341.167
2009-07-01-K-109,2009-07-01-K-109,1372.140118,439471.0358,6470962.459
2009-06-01-K-081,2009-06-01-K-081,497.775424,439261.303,6470540.901
2009-06-15-K-094,2009-06-15-K-094,2241.256442,439406.7553,6470787.583
2009-05-18-K-074,2009-05-18-K-074,2254.965575,439251.873,6470527.013
2009-07-15-K-072,2009-07-15-K-072,1540.036557,439497.3532,6471062.949
2009-08-31-K-075,2009-08-31-K-075,2601.08033,439084.3462,6464695.484
2009-08-03-K-063,2009-08-03-K-063,2175.831776,438523.1287,6464541.447
2009-05-18-K-018,2009-05-18-K-018,3133.396845,446185.3228,6471481.592
2009-09-07-K-089,2009-09-07-K-089,1049.38506,436322.4961,6468749.866
2008-06-15-K-069,2008-06-15-K-069,4469.286232,446266.4164,6471341.167
2008-08-11-K-068,2008-08-11-K-068,2231.508684,439084.3462,6464695.484
2008-06-23-K-014,2008-06-23-K-014,3904.911676,446266.4164,6471341.167
2008-08-06-K-075,2008-08-06-K-075,5263.810005,446442.6705,6471241.079
2009-08-09-K-085,2009-08-09-K-085,2290.616951,439184.4036,6464631.93
2009-08-26-K-010,2009-08-26-K-010,4455.351097,446442.6705,6471241.079
2009-06-01-K-029,2009-06-01-K-029,4681.312856,446442.6705,6471241.079
2008-08-31-K-088,2008-08-31-K-088,6608.295382,439301.726,6464061.764
2009-07-01-K-024,2009-07-01-K-024,4759.026824,439184.4036,6464631.93
2009-05-27-K-078,2009-05-27-K-078,1894.032249,439259.6388,6471843.287
2009-07-06-K-055,2009-07-06-K-055,3431.365049,413086.3662,6461208.208
2008-06-11-K-003,2008-06-11-K-003,5120.401207,461975.6677,6465245.287
2009-06-01-K-083,2009-06-01-K-083,2375.482583,417612.7818,6459209.968
2009-07-06-K-054,2009-07-06-K-054,818.134796,417612.7818,6459209.968
2009-07-01-K-103,2009-07-01-K-103,1530.056208,439510.3443,6471138.238
2011-07-18-N-034,2011-07-18-N-034,3141.767979,435899.7996,6486334.917
2009-08-19-K-061,2009-08-19-K-061,3069.289564,440560.7796,6487001.536
2010-08-02-K-075,2010-08-02-K-075,2796.634246,439084.3462,6464695.484
2009-09-13-K-056,2009-09-13-K-056,3713.62156,439184.4036,6464631.93
2009-07-01-K-031,2009-07-01-K-031,3525.381696,446266.4164,6471341.167
2009-08-16-K-046,2009-08-16-K-046,2729.656773,439251.873,6470527.013
2008-07-21-K-069,2008-07-21-K-069,868.429792,439512.6869,6471117.288
2009-07-01-K-105,2009-07-01-K-105,2112.533271,439498.5122,6471218.721
2010-08-02-K-071,2010-08-02-K-071,2083.653218,439359.8533,6470698.246
2010-07-19-K-096,2010-07-19-K-096,593.075722,439359.8533,6470698.246
2010-07-19-K-041,2010-07-19-K-041,1324.742171,446204.7863,6472191.099
2009-07-15-K-009,2009-07-15-K-009,5108.61885,439184.4036,6464631.93
2008-09-08-K-063,2008-09-08-K-063,1240.913371,435142.8792,6467541.495
2008-06-23-K-061,2008-06-23-K-061,2525.638018,439504.8365,6471187.496
2008-08-20-K-016,2008-08-20-K-016,3546.46453,446139.7657,6471937.555
2008-07-28-K-053,2008-07-28-K-053,874.366215,438621.985,6470496.815
2008-07-02-K-099,2008-07-02-K-099,5060.487145,451692.7782,6460451.422
2008-07-02-K-005,2008-07-02-K-005,2293.171504,453092.6272,6460997.376
2008-07-02-K-122,2008-07-02-K-122,3284.361441,501907.8391,6433505.077
2010-07-25-K-100,2010-07-25-K-100,2734.322613,501515.1427,6433633.471
2008-08-31-K-107,2008-08-31-K-107,2365.981182,503498.2944,6432485.399
2010-07-25-K-099,2010-07-25-K-099,2934.012854,501423.9889,6433663.274
2008-08-11-K-066,2008-08-11-K-066,612.734966,439504.8365,6471187.496
2009-05-27-K-087,2009-05-27-K-087,1033.27776,439499.7123,6471071.309
2010-07-19-K-040,2010-07-19-K-040,2250.517262,446185.3228,6471481.592
2010-08-30-K-071,2010-08-30-K-071,2530.361629,439223.062,6470511.314
2009-06-24-K-082,2009-06-24-K-082,2038.663776,438736.4765,6464605.406
2008-08-06-K-071,2008-08-06-K-071,4129.835226,439251.873,6470527.013
2009-09-20-K-045,2009-09-20-K-045,2900.017336,439184.4036,6464631.93
2009-08-09-K-081,2009-08-09-K-081,3824.435722,439184.4036,6464631.93
2009-07-20-K-087,2009-07-20-K-087,2763.907945,439223.062,6470511.314
2008-08-25-K-006,2008-08-25-K-006,2691.953732,446266.4164,6471341.167
2009-07-01-K-027,2009-07-01-K-027,3374.360138,446266.4164,6471341.167
2008-08-11-K-015,2008-08-11-K-015,3172.315137,446266.4164,6471341.167
2009-07-12-K-010,2009-07-12-K-010,2456.643215,446266.4164,6471341.167
2010-08-30-K-070,2010-08-30-K-070,2339.51335,439223.062,6470511.314
2009-05-18-K-019,2009-05-18-K-019,1658.543549,439278.9767,6470566.93
2008-07-07-K-026,2008-07-07-K-026,1510.488496,439273.856,6470559.388
2008-07-07-K-027,2008-07-07-K-027,2098.975314,439452.3605,6471490.739
2008-07-28-K-054,2008-07-28-K-054,680.742636,439277.0724,6471816.258
2010-08-23-K-051,2010-08-23-K-051,2222.907674,439512.6869,6471117.288
2010-07-19-K-095,2010-07-19-K-095,3145.19439,439512.6869,6471117.288
2008-07-21-K-068,2008-07-21-K-068,585.344626,439512.6869,6471117.288
2010-08-02-K-078,2010-08-02-K-078,679.57441,439084.3462,6464695.484
2008-07-02-K-126,2008-07-02-K-126,5429.366338,504202.6201,6402034.929
2008-08-31-K-109,2008-08-31-K-109,6880.695452,503724.7266,6407143.877
2008-08-20-K-077,2008-08-20-K-077,5927.619715,504321.6827,6411847.879
2011-08-05-N-026,2011-08-05-N-026,1376.090526,437447.4923,6481181.962
2008-07-13-K-106,2008-07-13-K-106,2968.542896,505292.7309,6421851.86
2008-07-13-K-105,2008-07-13-K-105,2938.31681,513924.1043,6425388.945
2008-07-13-K-104,2008-07-13-K-104,3131.489493,505384.6833,6426158.018
2008-07-13-K-096,2008-07-13-K-096,4056.69992,505352.2529,6426851.67
2008-08-17-K-061,2008-08-17-K-061,761.832873,503509.6958,6432469.529
2008-08-31-K-106,2008-08-31-K-106,4280.005409,499165.6102,6434493.054
2008-08-06-K-089,2008-08-06-K-089,3221.754105,500253.3076,6434046.033
2009-08-26-K-064,2009-08-26-K-064,2021.267134,439277.0724,6471816.258
2008-07-13-K-082,2008-07-13-K-082,2556.549113,446266.4164,6471341.167
2008-08-25-K-052,2008-08-25-K-052,1187.379342,436253.0268,6482955.943
2008-09-21-N-005,2008-09-21-N-005,1037.853746,440654.9022,6485582.232
2009-09-20-K-017,2009-09-20-K-017,1830.438039,436146.6816,6485655.535
2010-06-06-N-009,2010-06-06-N-009,1325.727868,436135.1857,6483315.53
2008-08-17-K-060,2008-08-17-K-060,2188.905763,493924.4355,6437924.369
2010-08-15-K-077,2010-08-15-K-077,2970.783467,473477.8017,6447483.404
2008-08-20-K-070,2008-08-20-K-070,5427.634244,473477.8017,6447483.404
2008-08-06-K-084,2008-08-06-K-084,2725.015185,471203.0998,6449738.863
2008-07-16-K-003,2008-07-16-K-003,3641.084703,483357.6927,6454569.146
2009-06-29-N-051,2009-06-29-N-051,1716.832522,440104.1335,6485561.283
2012-07-22-N-038,2012-07-22-N-038,2030.105657,436145.4208,6485638.099
2008-06-18-K-072,2008-06-18-K-072,814.812008,470966.8524,6449947.006
2010-07-25-K-002,2010-07-25-K-002,4229.743796,482103.0621,6455832.829
2010-06-09-N-011,2010-06-09-N-011,1624.224517,436716.7064,6492982.218
2011-07-10-N-018,2011-07-10-N-018,2825.511263,436325.6849,6491696.79
2009-06-14-N-063,2009-06-14-N-063,1552.208075,440361.2681,6486741.629
2010-06-21-N-066,2010-06-21-N-066,2331.752246,436369.3037,6482663.078
2010-08-15-K-031,2010-08-15-K-031,2737.021423,436725.8909,6492616.757
2008-08-27-N-026,2008-08-27-N-026,1855.584126,436725.8909,6492616.757
2007-08-15-N-026,2007-08-15-N-026,2724.486017,436347.6924,6491739.76
2011-08-14-N-006,2011-08-14-N-006,1596.406587,436725.8909,6492616.757
2009-07-01-N-013,2009-07-01-N-013,1657.313837,436725.8909,6492616.757
2010-05-29-N-056,2010-05-29-N-056,2012.786018,436325.6849,6491696.79
2007-06-25-N-007,2007-06-25-N-007,941.259536,440073.8067,6485832.069
2010-05-26-N-070,2010-05-26-N-070,2094.791339,436135.1857,6483315.53
2008-09-15-N-004,2008-09-15-N-004,1707.755994,440168.0387,6485494.895
2009-07-06-K-004,2009-07-06-K-004,6077.867733,480442.863,6458309.353
2010-07-25-K-085,2010-07-25-K-085,4837.392946,471219.0738,6449714.538
2008-06-15-K-003,2008-06-15-K-003,4064.113705,470856.6054,6449961.83
2011-06-17-N-004,2011-06-17-N-004,1956.600498,436060.3127,6485381.218
2008-06-15-K-073,2008-06-15-K-073,1555.159287,454159.8832,6460823.874
2008-07-16-K-103,2008-07-16-K-103,1379.983835,452785.5021,6460829.428
2008-08-13-N-002,2008-08-13-N-002,2343.20157,443126.3798,6480116.249
2009-05-24-K-069,2009-05-24-K-069,3405.861829,439452.3605,6471490.739
2009-08-26-K-005,2009-08-26-K-005,6427.119052,446503.0986,6471221.57
2009-06-28-K-017,2009-06-28-K-017,5401.39525,446612.5231,6471221.653
2009-08-19-K-083,2009-08-19-K-083,1030.356497,435489.1477,6463001.713
2010-07-19-K-028,2010-07-19-K-028,5485.103187,446503.0986,6471221.57
2009-08-26-K-006,2009-08-26-K-006,6419.542718,439301.726,6464061.764
2009-06-28-K-018,2009-06-28-K-018,5325.628024,446521.9843,6471221.585
2009-06-28-K-019,2009-06-28-K-019,5657.003312,446503.0986,6471221.57
2008-06-11-K-009,2008-06-11-K-009,3232.649769,453092.6272,6460997.376
2009-06-15-K-008,2009-06-15-K-008,764.627948,452676.269,6460749.18
2009-06-07-K-100,2009-06-07-K-100,2217.396235,426231.5417,6464821.553
2009-07-20-K-089,2009-07-20-K-089,1627.883596,436413.6209,6468861.823
2008-07-02-K-010,2008-07-02-K-010,1629.081575,453092.6272,6460997.376
2012-06-21-N-005,2012-06-21-N-005,1648.700706,441809.231,6481316.375
2008-05-13-N-004,2008-05-13-N-004,2182.269076,437447.4923,6481181.962
2010-07-11-N-004,2010-07-11-N-004,1070.205344,441809.231,6481316.375
2010-05-31-N-007,2010-05-31-N-007,1782.066146,437446.2059,6481212.992
2008-07-14-N-002,2008-07-14-N-002,1828.092462,441809.231,6481316.375
2007-05-23-N-121,2007-05-23-N-121,2218.353076,441809.231,6481316.375
2008-06-18-K-066,2008-06-18-K-066,2414.910148,453449.6665,6460999.103
2009-07-01-N-010,2009-07-01-N-010,2643.808971,435899.7996,6486334.917
2007-08-01-K-044,2007-08-01-K-044,1238.973585,440073.5675,6485831.054
2007-06-15-N-005,2007-06-15-N-005,2832.727474,440361.2681,6486741.629
2008-08-02-N-032,2008-08-02-N-032,988.841569,440131.7736,6486291.475
2008-06-23-K-006,2008-06-23-K-006,2010.050602,454080.8363,6460874.913
2008-08-31-K-093,2008-08-31-K-093,542.553041,453640.4393,6460927.146
2010-07-19-K-032,2010-07-19-K-032,5191.163848,446503.0986,6471221.57
2008-07-21-K-016,2008-07-21-K-016,1544.322811,439184.4036,6464631.93
2009-08-26-K-007,2009-08-26-K-007,1343.544068,446266.4164,6471341.167
2011-07-20-N-003,2011-07-20-N-003,2292.277345,440137.6751,6485526.438
2007-09-03-N-002,2007-09-03-N-002,2143.524394,441630.0644,6482681.707
2006-07-19-K-375,2006-07-19-K-375,2196.643547,437433.4501,6481250.576
2009-06-28-K-032,2009-06-28-K-032,2012.595733,437433.4501,6481250.576
2008-08-20-K-057,2008-08-20-K-057,1490.437939,437447.4923,6481181.962
2009-08-16-K-017,2009-08-16-K-017,1641.603098,437446.2059,6481212.992
2010-06-12-N-005,2010-06-12-N-005,2164.351214,441809.231,6481316.375
2010-06-28-N-056,2010-06-28-N-056,1909.765739,441633.9743,6482765.33
2008-07-07-K-079,2008-07-07-K-079,722.492285,436394.1422,6482603.206
2008-09-19-N-002,2008-09-19-N-002,2160.358533,440104.1335,6485561.283
2010-08-30-K-006,2010-08-30-K-006,5819.220346,439301.726,6464061.764
2010-08-30-K-007,2010-08-30-K-007,5480.15668,439301.726,6464061.764
2009-06-28-K-021,2009-06-28-K-021,4565.597548,446503.0986,6471221.57
2010-07-25-K-086,2010-07-25-K-086,2570.865282,470931.9101,6449953.633
2009-07-12-K-002,2009-07-12-K-002,4330.905835,482272.4164,6455652.124
2009-06-28-K-073,2009-06-28-K-073,2791.259626,438653.9584,6474157.065
2006-08-23-K-760,2006-08-23-K-760,902.249665,437205.7505,6480205.832
2012-07-15-N-002,2012-07-15-N-002,2172.847333,437447.4923,6481181.962
2009-07-20-K-004,2009-07-20-K-004,489.923598,452328.0644,6460526.326
2008-07-07-K-020,2008-07-07-K-020,6430.900696,451550.681,6460321.06
2008-06-18-K-062,2008-06-18-K-062,5802.598353,451550.681,6460321.06
2009-08-31-K-080,2009-08-31-K-080,1457.760592,433570.3362,6461888.648
2009-08-16-K-007,2009-08-16-K-007,3303.062591,439359.8533,6470698.246
2009-08-31-K-079,2009-08-31-K-079,1923.367081,434759.4361,6467457.148
2010-08-23-K-056,2010-08-23-K-056,315.481681,434474.3156,6463137.708
2008-06-18-K-057,2008-06-18-K-057,4765.552986,446442.6705,6471241.079
2008-08-06-K-081,2008-08-06-K-081,5186.793911,451550.681,6460321.06
2008-08-03-K-088,2008-08-03-K-088,3913.565832,451692.7782,6460451.422
2008-07-07-K-017,2008-07-07-K-017,6401.969094,451550.681,6460321.06
2009-06-15-K-014,2009-06-15-K-014,5378.820243,446897.7302,6471231.536
2008-07-07-K-018,2008-07-07-K-018,6468.611107,446503.0986,6471221.57
2008-07-21-K-062,2008-07-21-K-062,3647.711592,446348.298,6472574.827
2008-07-13-K-024,2008-07-13-K-024,5055.263261,451692.7782,6460451.422
2009-07-06-K-041,2009-07-06-K-041,1258.579478,434519.9371,6463137.805
2008-08-20-K-013,2008-08-20-K-013,2869.13285,446266.4164,6471341.167
2009-06-24-K-083,2009-06-24-K-083,1446.216465,438486.4192,6464509.785
2009-08-16-K-004,2009-08-16-K-004,4720.130205,446266.4164,6471341.167
2009-07-20-K-091,2009-07-20-K-091,2085.922089,436360.5149,6468781.115
2010-08-23-K-002,2010-08-23-K-002,2533.977556,451692.7782,6460451.422
2010-07-25-K-094,2010-07-25-K-094,6485.129692,481434.5264,6441722.735
2007-08-11-K-010,2007-08-11-K-010,2039.115764,440137.328,6486338.956
2008-08-11-K-014,2008-08-11-K-014,5156.711178,451692.7782,6460451.422
2008-07-07-K-012,2008-07-07-K-012,5594.699454,451550.681,6460321.06
2011-07-16-N-034,2011-07-16-N-034,2388.611178,436545.1686,6493953.498
2012-07-04-N-020,2012-07-04-N-020,2578.576219,436725.8909,6492616.757
2009-08-19-K-071,2009-08-19-K-071,3505.931042,438653.9584,6474157.065
2009-09-07-K-013,2009-09-07-K-013,3427.38261,446995.2788,6474181.866
2008-07-14-N-003,2008-07-14-N-003,1767.005804,441809.231,6481316.375
2007-09-12-N-002,2007-09-12-N-002,2238.542676,441809.231,6481316.375
2009-07-05-N-003,2009-07-05-N-003,1842.092667,441809.231,6481316.375
2010-08-02-K-066,2010-08-02-K-066,1353.435993,438653.9584,6474157.065
2009-05-24-K-071,2009-05-24-K-071,3312.163905,439259.6388,6471843.287
2008-07-07-K-085,2008-07-07-K-085,930.2175,438945.4688,6472254.683
2009-07-15-K-062,2009-07-15-K-062,2135.121832,438650.8931,6474132.051
2008-06-11-K-017,2008-06-11-K-017,3763.464553,438253.1745,6475616.912
2009-09-07-K-014,2009-09-07-K-014,3183.319928,443062.4667,6480130.341
2011-07-08-N-062,2011-07-08-N-062,2099.807656,436369.3037,6482663.078
2010-07-09-N-006,2010-07-09-N-006,2325.989012,441191.0861,6488310.952
2009-05-18-K-016,2009-05-18-K-016,2813.418689,446134.9195,6471647.086
2010-08-18-N-032,2010-08-18-N-032,1586.944329,440104.1335,6485561.283
2010-07-30-N-054,2010-07-30-N-054,2288.627551,436135.1857,6483315.53
