whale_easting,whale_northing,Event_ID,EvB_Wpt_Id,SwB_Wpt_ID,whale_depth_m,whale_dist_to_shore_m,Event_Date,DateTxt,Year,JulianDay,Julian_DateTxt,TimeTxt,CPA,ObType,ObOrder_CPA,ObOrder_Time,Ship,Observer,ObLocation,Approx,Count,IS_WW,WW_Speed,ship_azimuth,GPS_easting,GPS_northing,ship_speed,ship_bb_easting,ship_bb_northing,ship_bb_to_whale_azimuth,ship_bb_to_whale_dist,ship_bb_to_whale_bearing,Subarea1,Subarea2,Subarea3,ship_depth_m,ship_dist_to_shore_m,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,sst_fn,sst,point_ocean_depth,ave_ocean_depth_250m_buff,chlor_fn,chlor_a,chlor_ann_fn,chlor_a_ann
437831.5723,6488840.537,2008-06-01-N,2008-06-01-N-007,2008-06-01-N-007,-98,3163.839089,6/1/2008,20080601,2008,153,2008153,11:27:13,N,MultiOb,2,1,Tahitian Princess,Nat,Starboard,y,1,n,0,354.5861546,438208.6698,6487051.081,14.50244247,438206.5138,6487063.232,168.0875137,1816.423431,-6.498640855,Lower Bay,Lower Bay,Lower Bay,-99,2055.929021,6,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,none,light,calm,excellent,20080601.nc,281.1409912,-96,-95.28571429,2008_6.img,NA,2008.img,NA
438475.7392,6489731.879,2008-06-01-N,2008-06-01-N-041,2008-06-01-N-041,-93,2912.663592,6/1/2008,20080601,2008,153,2008153,20:15:48,Y,Single,1,1,Tahitian Princess,Nat,Starboard,y,1,n,0,176.7415723,437965.7843,6490490.772,12.75433358,437967.4818,6490478.548,325.7569158,903.2391857,-30.98465641,Lower Bay,Middle Bay,Middle Bay,-84,2035.781423,6,1,W-With,0-Parallel,DF-Dive-fluke-up,100,light,moderate,calm,excellent,20080601.nc,281.1430054,-85,-85,2008_6.img,NA,2008.img,NA
431110.4901,6504868.654,2008-06-04-N,2008-06-04-N-028,2008-06-04-N-028,-330,1929.688443,6/4/2008,20080604,2008,156,2008156,13:53:45,Y,Single,1,1,Statendam,Nat,Starboard,y,1,n,0,140.8289222,431347.9602,6505005.205,16.4102184,431358.0378,6504996.002,62.77687564,278.3837715,101.9479534,Middle Bay,Middle Bay,Middle Bay,-326,2203.280373,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,moderate,moderate,1',good,20080604.nc,281.5010071,-312,-289,2008_6.img,3.520950079,2008.img,1.785580039
438674.035,6491833.404,2008-06-04-N,2008-06-04-N-032,2008-06-04-N-032,-103,2099.739633,6/4/2008,20080604,2008,156,2008156,14:23:07,Y,Single,1,1,Statendam,Nat,Starboard,y,1,n,0,176.1614457,438456.2215,6492435.107,15.08801895,438459.1208,6492421.771,339.9341569,626.3897209,-16.22728883,Lower Bay,Middle Bay,Middle Bay,-112,1739.464166,6,1,G-Against,0-Parallel,BL-Blowing,100,moderate,moderate,1',good,20080604.nc,281.3729858,-95,-83.71428571,2008_6.img,NA,2008.img,NA
437479.0138,6487554.077,2008-06-04-N,2008-06-04-N-035,2008-06-04-N-035,-90,1995.061045,6/4/2008,20080604,2008,156,2008156,14:32:36,N,MultiOb,2,1,Statendam,Nat,Starboard,y,1,y,20,180.0946506,438219.6215,6488090.188,14.77514115,438221.5992,6488076.684,54.86337204,908.0480913,54.76872149,Lower Bay,Middle Bay,Middle Bay,-97,2530.861554,6,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,moderate,moderate,1',good,20080604.nc,281.3569946,-118,-102.5,2008_6.img,NA,2008.img,NA
437737.8221,6487636.48,2008-06-04-N,2008-06-04-N-036,2008-06-04-N-035,-97,2252.197126,6/4/2008,20080604,2008,156,2008156,14:33:19,Y,MultiOb,1,2,Statendam,Nat,Starboard,n,1,y,20,182.757314,438214.7868,6487763.39,14.87203289,438216.1351,6487749.81,76.67033483,491.5556275,73.91302082,Lower Bay,Middle Bay,Middle Bay,-96,2373.769914,6,1,WA-With/Aw,45-45-degrees,SA-Surface-active,100,moderate,moderate,1',good,20080604.nc,281.3619995,-118,-102.75,2008_6.img,NA,2008.img,NA
439199.9106,6478909.577,2008-06-06-N,2008-06-06-N-002,2008-06-06-N-002,-46,1827.501385,6/6/2008,20080606,2008,158,2008158,8:01:49,Y,Single,1,1,Volendam,Nat,Starboard,y,1,y,13,301.7854933,441659.764,6478199.577,12.97898882,441652.0718,6478201.99,106.0958252,2552.209515,-15.68966812,Lower Bay,Lower Bay,Lower Bay,-51,2368.604892,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080606.nc,281.0920105,-53,-51.83333333,2008_6.img,NA,2008.img,2.249939919
434623.4517,6505266.296,2008-06-06-N,2008-06-06-N-016,2008-06-06-N-016,-103,3668.835582,6/6/2008,20080606,2008,158,2008158,9:08:04,Y,Single,1,1,Volendam,Nat,Starboard,y,1,n,0,315.6798341,435326.0515,6503091.005,19.08287313,435319.164,6503095.195,162.2323466,2279.845001,26.55251255,Middle Bay,Middle Bay,Middle Bay,-293,2928.641597,6,1,WT-With/To,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,20080606.nc,281.7829895,-217,-122.2857143,2008_6.img,3.520950079,2008.img,1.785580039
434513.1199,6504771.381,2008-06-06-N,2008-06-06-N-017,2008-06-06-N-017,-189,3659.329835,6/6/2008,20080606,2008,158,2008158,9:10:11,Y,Single,1,1,Volendam,Nat,Starboard,n,1,n,0,316.2192234,434457.6265,6503997.209,19.23894394,434450.7788,6504001.463,184.6292059,772.4371096,48.40998251,Middle Bay,Middle Bay,Middle Bay,-309,3666.272854,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,none,moderate,1',excellent,20080606.nc,281.7829895,-217,-219.125,2008_6.img,3.520950079,2008.img,1.785580039
440095.1313,6496096.627,2008-06-06-N,2008-06-06-N-038,2008-06-06-N-037,-163,2528.983671,6/6/2008,20080606,2008,158,2008158,16:40:15,N,MultiOb,2,2,Volendam,Nat,Starboard,y,3,n,0,178.0376402,438873.8465,6497457.771,19.27811207,438876.1128,6497450.034,317.9905279,1821.46028,-40.0471123,Middle Bay,Middle Bay,Middle Bay,-209,3000.125875,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,light,light,calm,excellent,20080606.nc,281.2529907,-160,-158.8571429,2008_6.img,NA,2008.img,2.336509943
439806.5783,6496149.939,2008-06-06-N,2008-06-06-N-039,2008-06-06-N-037,-163,2812.212722,6/6/2008,20080606,2008,158,2008158,16:42:10,Y,MultiOb,1,3,Volendam,Nat,Starboard,y,3,n,0,178.7865681,438906.4881,6496310.27,19.49142718,438908.653,6496302.504,279.6429161,910.7939615,-79.14365193,Middle Bay,Middle Bay,Middle Bay,-210,3007.849128,6,1,U-Unsure,U-Unsure,DF-Dive-fluke-up,100,light,light,calm,excellent,20080606.nc,281.2789917,-169,-166,2008_6.img,NA,2008.img,2.336509943
439002.1625,6496728.29,2008-06-06-N,2008-06-06-N-037,2008-06-06-N-037,-202,3264.279358,6/6/2008,20080606,2008,158,2008158,16:36:50,N,MultiOb,3,1,Volendam,Nat,Starboard,y,3,n,0,155.0251843,438530.5347,6499430.596,19.22676556,438535.6452,6499424.36,350.1829743,2736.134548,15.15779005,Middle Bay,Middle Bay,Middle Bay,-232,1312.093824,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,light,light,calm,excellent,20080606.nc,281.3059998,-193,-194,2008_6.img,3.658070087,2008.img,1.916610003
437074.7545,6484089.064,2008-06-06-N,2008-06-06-N-045,2008-06-06-N-045,-61,1217.022776,6/6/2008,20080606,2008,158,2008158,17:06:28,Y,Single,1,1,Volendam,Nat,Starboard,y,1,y,13,181.3833678,438393.788,6484464.8,13.27319821,438395.5989,6484456.944,74.4364571,1371.118507,73.05308933,Lower Bay,Lower Bay,Lower Bay,-92,2031.638866,6,1,G-Against,0-Parallel,BL-Blowing,100,light,light,calm,excellent,20080606.nc,281.1400146,-72,-61.5,2008_6.img,NA,2008.img,NA
438740.6718,6482692.908,2008-06-06-N,2008-06-06-N-046,2008-06-06-N-046,-86,1917.61872,6/6/2008,20080606,2008,158,2008158,17:07:49,N,MultiOb,2,1,Volendam,Nat,Starboard,y,1,y,13,176.5431111,438389.9879,6483923.993,12.74835,438392.4552,6483916.318,344.1121708,1272.001297,-12.43094031,Lower Bay,Lower Bay,Lower Bay,-92,2335.457357,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,light,light,calm,excellent,20080606.nc,281.1220093,-64,-72.16666667,2008_6.img,NA,2008.img,NA
438627.09,6482951.777,2008-06-06-N,2008-06-06-N-047,2008-06-06-N-046,-86,2021.716263,6/6/2008,20080606,2008,158,2008158,17:09:12,Y,MultiOb,1,2,Volendam,Nat,Starboard,n,1,y,13,160.1508393,438497.4017,6483407.051,12.11749208,438501.9347,6483400.384,344.4116312,465.7386718,4.260791901,Lower Bay,Lower Bay,Lower Bay,-84,2251.636768,6,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,light,light,calm,excellent,20080606.nc,281.1220093,-64,-75,2008_6.img,NA,2008.img,NA
439607.2647,6485191.213,2008-06-07-N,2008-06-07-N-006,2008-06-07-N-006,-90,619.5404787,6/7/2008,20080607,2008,159,2008159,6:31:46,N,MultiOb,3,1,Island Princess,Nat,Port,y,1,y,13,334.360188,439126.2074,6482490.573,10.90885219,439122.4213,6482505.394,190.2328157,2729.230226,35.87262772,Lower Bay,Lower Bay,Lower Bay,-86,2098.337566,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,25,none,light,calm,excellent,20080607.nc,280.980011,-64,-51.42857143,2008_6.img,NA,2008.img,0.654160023
437844.4011,6484627.985,2008-06-07-N,2008-06-07-N-008,2008-06-07-N-006,-91,1936.577208,6/7/2008,20080607,2008,159,2008159,6:37:18,Y,MultiOb,1,3,Island Princess,Nat,Port,y,1,y,13,351.1857493,438531.1926,6484376.655,12.17621805,438531.8587,6484391.938,108.9505711,726.8536809,-62.23517815,Lower Bay,Lower Bay,Lower Bay,-92,1969.133393,6,1,G-Against,0-Parallel,BL-Blowing,40,none,moderate,calm,excellent,20080607.nc,280.973999,-103,-98,2008_6.img,NA,2008.img,NA
438083.7632,6484831.23,2008-06-07-N,2008-06-07-N-007,2008-06-07-N-006,-93,2096.864149,6/7/2008,20080607,2008,159,2008159,6:36:28,N,MultiOb,2,2,Island Princess,Nat,Port,y,1,y,13,346.5475824,438593.6823,6484072.39,11.9453168,438593.1104,6484087.676,145.588164,901.2802499,-20.95941844,Lower Bay,Lower Bay,Lower Bay,-90,2120.762103,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,25,none,light,calm,excellent,20080607.nc,280.9710083,-103,-101.1666667,2008_6.img,NA,2008.img,NA
437163.4433,6487957.591,2008-06-07-N,2008-06-07-N-009,2008-06-07-N-009,-87,2056.663711,6/7/2008,20080607,2008,159,2008159,6:42:29,Y,Single,1,1,Island Princess,Nat,Port,y,1,y,13,3.034379845,438453.7913,6486414.352,13.46786087,438457.5811,6486429.172,139.74485,2002.712272,-43.28952988,Lower Bay,Lower Bay,Lower Bay,-100,1680.894795,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,40,none,moderate,calm,excellent,20080607.nc,281.0239868,-97,-97.375,2008_6.img,NA,2008.img,NA
440748.1361,6490208.363,2008-06-07-N,2008-06-07-N-010,2008-06-07-N-010,-20,1802.338633,6/7/2008,20080607,2008,159,2008159,6:44:39,Y,Single,1,1,Island Princess,Nat,Port,y,1,n,0,1.554059611,438491.2886,6487330.098,13.95225718,438494.6943,6487345.012,218.202553,3643.731523,36.64849342,Lower Bay,Lower Bay,Lower Bay,-97,1921.407819,6,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,40,none,moderate,calm,excellent,20080607.nc,281.0230103,-29,-37.42857143,2008_6.img,NA,2008.img,0.617380023
438199.8851,6495561.702,2008-06-07-N,2008-06-07-N-032,2008-06-07-N-031,-215,2043.507517,6/7/2008,20080607,2008,159,2008159,14:46:59,Y,MultiOb,1,2,Island Princess,Nat,Port,y,1,n,0,144.7212151,437088.5208,6498069.638,18.84447004,437094.7351,6498055.66,336.1003861,2727.853329,11.37917101,Middle Bay,Middle Bay,Middle Bay,-248,2002.494036,6,1,A-Away,90-Perpendicular,BL-Blowing,80,none,light,1',excellent,20080607.nc,281.1390076,-160,-152.1666667,2008_6.img,3.658070087,2008.img,1.916610003
438757.1988,6496993.771,2008-06-07-N,2008-06-07-N-031,2008-06-07-N-031,-219,3165.975326,6/7/2008,20080607,2008,159,2008159,14:42:26,N,MultiOb,2,1,Island Princess,Nat,Port,y,1,n,0,140.548761,435418.9186,6500117.678,18.74616011,435426.1334,6500104.189,313.0381559,4557.488382,-7.510605084,Middle Bay,Middle Bay,Middle Bay,-284,2717.527955,6,1,U-Unsure,U-Unsure,BL-Blowing,80,none,light,1',excellent,20080607.nc,281.1409912,-200,-201.5,2008_6.img,3.658070087,2008.img,1.916610003
439124.0825,6484076.758,2008-06-07-N,2008-06-07-N-035,2008-06-07-N-034,-89,1760.953073,6/7/2008,20080607,2008,159,2008159,15:10:51,N,MultiOb,3,2,Island Princess,Nat,Port,y,1,n,0,180.7247391,438432.454,6487668.334,10.84303952,438429.2645,6487653.373,349.0062602,3643.479837,-11.71847891,Lower Bay,Lower Bay,Middle Bay,-96,2137.145203,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,20080607.nc,280.9700012,-85,-77,2008_6.img,NA,2008.img,NA
438543.264,6484161.787,2008-06-07-N,2008-06-07-N-036,2008-06-07-N-034,-90,2096.402302,6/7/2008,20080607,2008,159,2008159,15:14:26,N,MultiOb,2,3,Island Princess,Nat,Port,y,1,n,0,189.4705417,438308.2864,6486435.619,11.42236339,438302.8592,6486421.317,353.9268074,2272.282537,-15.54373433,Lower Bay,Lower Bay,Lower Bay,-100,1827.885162,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,20080607.nc,280.9700012,-87,-90.71428571,2008_6.img,NA,2008.img,NA
439155.2087,6483641.278,2008-06-07-N,2008-06-07-N-034,2008-06-07-N-034,-90,2112.278284,6/7/2008,20080607,2008,159,2008159,15:09:22,N,MultiOb,4,1,Island Princess,Nat,Port,y,1,n,0,182.7927321,438447.8774,6488158.201,10.72075311,438444.1501,6488143.365,351.0248564,4557.893408,-11.76787575,Lower Bay,Middle Bay,Middle Bay,-97,2380.701623,6,1,W-With,0-Parallel,DF-Dive-fluke-up,80,none,light,1',excellent,20080607.nc,280.9559937,-84,-73,2008_6.img,NA,2008.img,NA
438144.9229,6484910.13,2008-06-07-N,2008-06-07-N-037,2008-06-07-N-034,-95,2064.584068,6/7/2008,20080607,2008,159,2008159,15:17:00,Y,MultiOb,1,4,Island Princess,Nat,Port,y,1,n,0,171.6196755,438298.2241,6485625.216,9.663652141,438297.4423,6485609.939,12.29502236,716.2364972,20.67534681,Lower Bay,Lower Bay,Lower Bay,-98,1782.480734,6,1,G-Against,0-Parallel,DF-Dive-fluke-up,80,none,light,1',excellent,20080607.nc,280.9710083,-116,-99.42857143,2008_6.img,NA,2008.img,NA
437910.4693,6484677.029,2008-06-07-N,2008-06-07-N-038,2008-06-07-N-038,-91,1979.63685,6/7/2008,20080607,2008,159,2008159,15:18:21,Y,Single,1,1,Island Princess,Nat,Port,y,1,n,0,167.5824246,438371.7039,6485244.578,9.380479596,438371.9996,6485229.284,39.88617181,719.7191268,52.30374723,Lower Bay,Lower Bay,Lower Bay,-98,1760.304582,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,20080607.nc,280.9710083,-103,-97,2008_6.img,NA,2008.img,NA
437022.0674,6486734.706,2008-06-09-N,2008-06-09-N-032,2008-06-09-N-032,-81,1171.795531,6/9/2008,20080609,2008,161,2008161,19:33:41,Y,Single,1,1,Sapphire Princess,Nat,Starboard,y,1,y,13,182.7896597,438146.8763,6487519.384,11.15226773,438146.3128,6487487.273,56.20175204,1352.880221,53.41209236,Lower Bay,Lower Bay,Lower Bay,-96,2314.15339,6,1,U-Unsure,U-Unsure,BL-Blowing,100,light,moderate,1',good,20080609.nc,281.1700134,-101,-85.375,2008_6.img,NA,2008.img,NA
438972.9077,6483004.123,2008-06-09-N,2008-06-09-N-034,2008-06-09-N-033,-89,2299.042111,6/9/2008,20080609,2008,161,2008161,19:40:13,Y,MultiOb,1,2,Sapphire Princess,Nat,Starboard,y,1,y,13,166.210727,438232.4589,6485166.797,11.67629874,438241.0812,6485135.861,341.0526284,2253.857833,-5.158098633,Lower Bay,Lower Bay,Lower Bay,-98,1912.780648,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,light,moderate,1',good,20080609.nc,281.0920105,-84,-72.5,2008_6.img,NA,2008.img,NA
438964.3886,6483512.894,2008-06-09-N,2008-06-09-N-033,2008-06-09-N-033,-90,2318.857822,6/9/2008,20080609,2008,161,2008161,19:37:36,N,MultiOb,2,1,Sapphire Princess,Nat,Starboard,y,1,y,13,179.0475181,438121.2688,6486123.243,12.14829165,438122.8023,6486091.164,341.9225353,2712.147653,-17.12498278,Lower Bay,Lower Bay,Lower Bay,-99,1974.0427,6,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,light,moderate,1',good,20080609.nc,281.0920105,-84,-82.28571429,2008_6.img,NA,2008.img,NA
462562.6308,6458736.913,2008-06-11-K,2008-06-11-K-002,2008-06-11-K-002,-123,4043.259326,6/11/2008,20080611,2008,163,2008163,4:21:24,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,290.310955,463954.3193,6459296.368,11.18956121,463940.9645,6459299.178,67.80790958,1488.605436,-42.50304543,East Icy,Outside,Outside,-142,4927.90374,6,1,W-With,0-Parallel,DN-Dive-no-fluke,100,none,light,1',excellent,20080611.nc,281.5599976,-116,-115.8571429,2008_6.img,5.722489834,2008.img,4.65692997
461760.523,6459997.691,2008-06-11-K,2008-06-11-K-004,2008-06-11-K-003,-133,5252.00486,6/11/2008,20080611,2008,163,2008163,4:27:15,Y,MultiOb,1,2,Statendam,Karin,Starboard,n,1,n,0,291.2152564,462063.1706,6459997.163,11.12084987,462049.8618,6460000.184,89.50641812,289.3495054,-21.7088383,East Icy,Outside,Outside,-133,5248.854008,6,1,W/A-Wi/Aw,4-45-degrees,DN-Dive-no-fluke,100,none,light,1',excellent,20080611.nc,281.5490112,-128,-126.2857143,2008_6.img,5.722489834,2008.img,4.65692997
461667.6645,6460134.158,2008-06-11-K,2008-06-11-K-003,2008-06-11-K-003,-140,5120.400908,6/11/2008,20080611,2008,163,2008163,4:26:09,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,291.1897219,462418.8148,6459859.276,11.18329477,462405.5046,6459862.291,110.2269952,786.3331009,-0.962726615,East Icy,Outside,Outside,-131,5149.524876,6,1,W-With,0-Parallel,BL-Blowing,100,none,light,1',excellent,20080611.nc,281.5490112,-128,-131.4285714,2008_6.img,5.722489834,2008.img,4.65692997
459158.6835,6460858.739,2008-06-11-K,2008-06-11-K-006,2008-06-11-K-005,-143,4104.545671,6/11/2008,20080611,2008,163,2008163,4:35:08,Y,MultiOb,1,2,Statendam,Karin,Starboard,n,1,n,0,290.8664896,459562.2171,6460981.342,11.04190131,459548.8901,6460984.281,72.16526502,409.9050929,-38.70122461,East Icy,Outside,Outside,-148,4511.137576,6,1,G-Against,0-Parallel,BL-Blowing,100,none,light,1',excellent,20080611.nc,281.526001,-142,-137.1666667,2008_6.img,5.722489834,2008.img,4.65692997
459258.2929,6461018.409,2008-06-11-K,2008-06-11-K-005,2008-06-11-K-005,-143,4275.883279,6/11/2008,20080611,2008,163,2008163,4:34:11,N,MultiOb,2,1,Statendam,Karin,Starboard,n,1,n,0,290.5495399,459866.2378,6460865.704,10.97758343,459852.8948,6460868.57,104.1440015,613.1909567,-6.40553843,East Icy,Outside,Outside,-145,4716.631834,6,1,G-Against,0-Parallel,BL-Blowing,100,none,light,1',excellent,20080611.nc,281.526001,-142,-142.8571429,2008_6.img,5.722489834,2008.img,4.65692997
453088.6592,6463937.747,2008-06-11-K,2008-06-11-K-008,2008-06-11-K-008,-103,2940.3745,6/11/2008,20080611,2008,163,2008163,4:53:26,Y,Single,1,1,Statendam,Karin,Starboard,y,2,n,0,283.4833968,453730.0405,6463170.664,11.04822328,453716.4463,6463171.867,140.6587621,990.2977176,37.17536526,Lower Bay,Outside,Outside,-106,2189.586566,6,1,G/A-Ag/Aw,4-45-degrees,DF-Dive-fluke-up,100,none,light,calm,excellent,20080611.nc,281.4890137,-100,-103,2008_6.img,3.034759998,2008.img,1.973399997
452876.8191,6464127.103,2008-06-11-K,2008-06-11-K-012,2008-06-11-K-009,-99,3137.158843,6/11/2008,20080611,2008,163,2008163,4:57:03,Y,MultiOb,1,4,Statendam,Karin,Starboard,y,3,n,0,284.0798481,452535.2252,6463459.57,10.98248868,452521.6442,6463460.914,208.0640641,754.9547951,103.984216,Lower Bay,Outside,Outside,-97,2524.499325,6,1,A-Away,9-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080611.nc,281.4859924,-100,-103,2008_6.img,3.034759998,2008.img,1.973399997
452766.9179,6464159.83,2008-06-11-K,2008-06-11-K-011,2008-06-11-K-009,-99,3179.182494,6/11/2008,20080611,2008,163,2008163,4:56:04,N,MultiOb,2,3,Statendam,Karin,Starboard,n,3,n,0,283.4523553,452861.209,6463380.65,11.05137181,452847.6141,6463381.845,174.0781862,782.1581476,70.62583091,Lower Bay,Outside,Outside,-97,2394.483323,6,1,A-Away,9-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080611.nc,281.4859924,-100,-101.7142857,2008_6.img,3.034759998,2008.img,1.973399997
452768.4532,6464173.586,2008-06-11-K,2008-06-11-K-010,2008-06-11-K-009,-99,3192.710279,6/11/2008,20080611,2008,163,2008163,4:55:35,N,MultiOb,3,2,Statendam,Karin,Starboard,n,3,n,0,283.4598152,453021.0377,6463342.232,11.04977632,453007.443,6463343.429,163.9396684,863.8725584,60.47985316,Lower Bay,Outside,Outside,-101,2345.948996,6,1,G-Against,0-Parallel,BL-Blowing,100,none,light,calm,excellent,20080611.nc,281.4859924,-100,-101.7142857,2008_6.img,3.034759998,2008.img,1.973399997
452743.5071,6464211.118,2008-06-11-K,2008-06-11-K-009,2008-06-11-K-009,-99,3232.650167,6/11/2008,20080611,2008,163,2008163,4:55:09,N,MultiOb,4,1,Statendam,Karin,Starboard,n,3,n,0,283.6319972,453162.3926,6463308.707,10.97487117,453148.8015,6463309.945,155.7846085,988.1180893,52.1526113,Lower Bay,Outside,Outside,-101,2312.383786,6,1,G-Against,0-Parallel,BL-Blowing,100,none,light,calm,excellent,20080611.nc,281.4859924,-100,-99.75,2008_6.img,3.034759998,2008.img,1.973399997
451209.1124,6463498.204,2008-06-11-K,2008-06-11-K-013,2008-06-11-K-013,-80,3084.933422,6/11/2008,20080611,2008,163,2008163,5:00:33,Y,Single,1,1,Statendam,Karin,Starboard,n,3,n,0,288.784838,451474.0349,6463781.307,9.810860094,451460.61,6463783.76,41.37131054,380.5171046,-67.41352743,Lower Bay,Outside,Outside,-86,3220.265871,6,1,W-With,0-Parallel,BL-Blowing,100,none,light,calm,excellent,20080611.nc,281.4819946,-94,-87.25,2008_6.img,3.034759998,2008.img,1.973399997
441948.9053,6476327.714,2008-06-11-K,2008-06-11-K-017,2008-06-11-K-017,-58,3763.464534,6/11/2008,20080611,2008,163,2008163,5:57:11,Y,Single,1,1,Statendam,Karin,Starboard,n,1,y,13,325.5121383,442926.6757,6476343.074,7.659081622,442917.3831,6476353.069,88.50032978,968.809598,-57.01180852,Lower Bay,Lower Bay,Lower Bay,-60,3554.622092,6,1,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,light,calm,excellent,20080611.nc,281.5029907,-63,-61.14285714,2008_6.img,NA,2008.img,2.249939919
438325.3628,6484935.263,2008-06-11-K,2008-06-11-K-022,2008-06-11-K-022,-95,1885.716586,6/11/2008,20080611,2008,163,2008163,6:19:34,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,y,13,345.9835733,438694.1634,6483793.434,13.31585803,438688.9532,6483806.048,162.1522127,1186.307214,-3.83136062,Lower Bay,Lower Bay,Lower Bay,-89,2251.061297,6,1,A-Away,9-Perpendicular,BL-Blowing,100,light,light,calm,good,20080611.nc,281.5429993,-91,-97.625,2008_6.img,NA,2008.img,NA
438322.873,6484697.972,2008-06-11-K,2008-06-11-K-023,2008-06-11-K-022,-95,1979.443029,6/11/2008,20080611,2008,163,2008163,6:21:59,Y,MultiOb,1,2,Statendam,Karin,Starboard,n,1,y,13,344.2276603,438447.3613,6484710.837,12.63459689,438441.7671,6484723.285,77.98110744,121.5588003,-86.24655286,Lower Bay,Lower Bay,Lower Bay,-95,1862.297788,6,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,light,light,calm,good,20080611.nc,281.5429993,-87,-97.625,2008_6.img,NA,2008.img,NA
456995.6827,6460962.136,2008-06-11-K,2008-06-11-K-056,2008-06-11-K-056,-138,2657.16132,6/11/2008,20080611,2008,163,2008163,15:49:53,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,119.9293098,456671.7998,6461908.12,19.23952368,456684.4973,6461903.118,341.7008096,991.102364,41.77149984,East Icy,Outside,Outside,-133,2732.468626,6,1,W-With,0-Parallel,BL-Blowing,100,none,light,1',excellent,20080611.nc,281.5140076,-138,-137.25,2008_6.img,NA,2008.img,NA
465940.3305,6456823.433,2008-06-11-K,2008-06-11-K-057,2008-06-11-K-057,-114,4115.178905,6/11/2008,20080611,2008,163,2008163,16:06:22,Y,Single,1,1,Statendam,Karin,Starboard,n,1,n,0,120.2468671,465269.2792,6456955.088,19.73070936,465281.9488,6456950.016,280.8830582,670.4397953,-19.3638089,East Icy,Outside,Outside,-105,3733.52087,6,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,none,light,1',excellent,20080611.nc,281.6130066,-114,-108.4285714,2008_6.img,2.710380077,2008.img,3.222239971
511214.951,6391669.591,2008-06-11-K,2008-06-11-K-063,2008-06-11-K-063,-567,4871.794742,6/11/2008,20080611,2008,163,2008163,18:31:23,Y,Single,1,1,Statendam,Karin,Starboard,y,2,n,0,174.1223531,511596.6802,6392484.496,19.68344548,511600.0521,6392471.272,25.65811396,889.3787012,31.53576082,Chatham,Outside,Outside,-557,5516.949116,6,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,75,none,light,2',excellent,20080611.nc,281.2730103,-530,-540,2008_6.img,0.900139987,2008.img,13.00306988
