"","unique_event_ID","same_whale_ID","ship","count","count_factor","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","ship_speed_scaled","grid_ID","ship_whale_dist_round","det_idx","det_prob","adjusted_count","adjusted_count_sum","count_sum"
"111","2008-07-02-K-005","2008-07-02-K-005","Statendam",1,"1",13.73278362,2486.37566,"DF-Dive-fluke-up","excellent","calm",453197.519,6463288.147,-0.267593763241,8296,2490,"1_excellent_2490",0.0966668898203218,10.3448037053715,47.7866208776436,6
"112","2008-07-02-K-006","2008-07-02-K-006","Statendam",1,"1",13.65811632,1986.57894,"BL-Blowing","excellent","calm",453332.478,6463493.419,-0.290022491596,8296,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,47.7866208776436,6
"113","2008-07-02-K-007","2008-07-02-K-007","Statendam",1,"1",13.65788094,1986.804972,"BL-Blowing","excellent","calm",453034.6463,6463729.366,-0.29009319556,8296,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,47.7866208776436,6
"114","2008-07-02-K-009","2008-07-02-K-009","Statendam",1,"1",13.53716615,1487.23034,"BL-Blowing","excellent","calm",452528.9306,6462843.252,-0.32635377058,8193,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,10.03697320966,4
"115","2008-07-02-K-010","2008-07-02-K-010","Statendam",1,"1",13.49541012,990.5419292,"BL-Blowing","excellent","calm",453004.54,6462624.074,-0.338896539021,8194,990,"1_excellent_990",0.552170524495795,1.81103473589637,6.24158266264817,5
"116","2008-07-02-K-013","2008-07-02-K-013","Statendam",1,"1",13.570407,2987.251156,"DF-Dive-fluke-up","excellent","calm",450086.0259,6462802.853,-0.316368810699,8191,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,17.1668193852524,2
"117","2008-07-02-K-020","2008-07-02-K-020","Statendam",1,"1",12.96691577,1188.751489,"BL-Blowing","excellent","calm",448229.9751,6465486.883,-0.497646838186,8525,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,192.369709798974,7
"118","2008-07-02-K-032","2008-07-02-K-032","Statendam",1,"1",13.52424177,2989.204577,"BL-Blowing","excellent","calm",441946.1257,6474473.765,-0.330236024367,9373,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,25.6059068264208,5
"119","2008-07-02-K-053","2008-07-02-K-053","Statendam",1,"1",16.84823483,888.0166102,"BL-Blowing","excellent","2'",437628.2494,6492352.441,0.668232346578,9955,890,"1_excellent_890",0.639357835366271,1.56406935941768,310.853980729245,23
"120","2008-07-02-K-065","2008-07-02-K-065","Statendam",1,"1",17.42301124,912.3217371,"BL-Blowing","excellent","1'",426389.9538,6510663.799,0.840884953064,10608,910,"1_excellent_910",0.621037393452406,1.61020899955944,86.2237028935083,6
"121","2008-07-02-K-082","2008-07-02-K-082","Statendam",1,"1",12.4247128,906.6337886,"BL-Blowing","excellent","calm",438122.8393,6481742.83,-0.66051496288,9671,910,"1_excellent_910",0.621037393452406,1.61020899955944,619.368799923408,19
"122","2008-07-02-K-097","2008-07-02-K-097","Statendam",1,"1",15.87761676,3499.319401,"BL-Blowing","excellent","calm",448617.6807,6466134.814,0.376675948695,8595,3500,"1_excellent_3500",0.0462930050024027,21.6015356952545,28.1346201802762,2
"123","2008-07-02-K-099","2008-07-02-K-099","Statendam",1,"1",15.76306944,2994.320898,"DF-Dive-fluke-up","excellent","calm",449602.3345,6465059.955,0.342267971924,8454,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,26.955413619383,5
"124","2008-07-02-K-100","2008-07-02-K-100","Statendam",1,"1",15.7981258,3004.864386,"DF-Dive-fluke-up","excellent","calm",447624.031,6465520.003,0.352798278705,8524,3000,"1_excellent_3000",0.0647661239761657,15.4401705491594,40.3920111209569,3
"125","2008-07-02-K-104","2008-07-02-K-104","Statendam",1,"1",15.82848649,289.8502086,"DF-Dive-fluke-up","excellent","calm",449742.2961,6462065.794,0.361918089769,8088,290,"1_excellent_290",0.999996589421131,1.0000034105905,25.3266782057167,6
"126","2008-07-02-K-107","2008-07-02-K-107","Statendam",1,"1",19.06419549,6998.865536,"DF-Dive-fluke-up","excellent","calm",466686.3065,6464032.937,1.33386749994,8392,7000,"1_excellent_7000",0.00997542325231238,100.246372981537,100.246372981537,1
"127","2008-07-02-K-108","2008-07-02-K-108","Statendam",1,"1",19.44456725,1994.108176,"BL-Blowing","excellent","calm",468452.423,6456980.893,1.44812440864,7326,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,6.46599898068941,1
"128","2008-07-02-K-113","2008-07-02-K-113","Statendam",1,"1",18.65750041,2999.164769,"SA-Surface-active","excellent","calm",484527.7287,6449202.23,1.21170353429,6117,3000,"1_excellent_3000",0.0647661239761657,15.4401705491594,15.4401705491594,1
"129","2008-07-02-K-122","2008-07-02-K-122","Statendam",1,"1",19.80493797,1189.257257,"DF-Dive-fluke-up","excellent","1'",502928.5046,6436626.819,1.5563733608,4665,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,3.98834642875093,2
"130","2008-07-02-K-126","2008-07-02-K-126","Statendam",1,"1",20.54229711,2989.920998,"BL-Blowing","excellent","1'",509006.1133,6404565.635,1.77786292652,3172,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,15.3288731098347,1
"131","2008-07-02-N-028","2008-07-02-N-028","Coral Princess",1,"1",18.19457017,1813.630543,"BL-Blowing","excellent","1'",412644.4091,6522346.657,1.07264752718,10997,1810,"1_excellent_1810",0.187619012225061,5.32995024406395,35.6802952397111,3
"132","2008-07-02-N-030","2008-07-02-N-030","Coral Princess",1,"1",13.24710185,1590.536976,"SA-Surface-active","excellent","1'",438763.0912,6487930.101,-0.413483925145,9840,1590,"1_excellent_1590",0.242561528300256,4.12266531715674,103.274614171585,19
"133","2008-07-04-N-027","2008-07-04-N-027","Volendam",1,"1",19.62448838,4564.024469,"BL-Blowing","excellent","calm",438695.7133,6491494.95,1.50216951473,9939,4560,"1_excellent_4560",0.0258575356943213,38.6734455990567,217.975202094957,27
"134","2008-07-04-N-031","2008-07-04-N-031","Volendam",1,"1",12.28350156,3649.577024,"BL-Blowing","excellent","calm",437761.7227,6486357.707,-0.702932306785,9799,3650,"1_excellent_3650",0.0422267132019892,23.6816916158393,208.758072974346,38
"135","2008-07-04-N-034","2008-07-04-N-034","Volendam",1,"1",13.31814728,1821.301726,"SA-Surface-active","excellent","calm",438010.2619,6484269.239,-0.392143142094,9722,1820,"1_excellent_1820",0.18554481005689,5.38953366409649,93.3244869638823,29
"136","2008-07-07-K-015","2008-07-07-K-015","Amsterdam",1,"1",12.53641396,756.3574271,"BL-Blowing","excellent","calm",448124.9541,6463797.173,-0.626961921931,8292,760,"1_excellent_760",0.766109284767022,1.30529680279767,30.3585012474283,3
"137","2008-07-07-K-016","2008-07-07-K-016","Amsterdam",1,"1",12.47839968,892.8560053,"BL-Blowing","excellent","calm",447443.4278,6464018.772,-0.644388379386,8376,890,"1_excellent_890",0.639357835366271,1.56406935941768,21.6265732055754,5
"138","2008-07-07-K-017","2008-07-07-K-017","Amsterdam",1,"1",12.48821455,1290.398094,"BL-Blowing","excellent","calm",446388.5444,6464107.556,-0.641440167076,8375,1290,"1_excellent_1290",0.358459034270932,2.78971905962391,6.09748120285068,4
"139","2008-07-07-K-018","2008-07-07-K-018","Amsterdam",1,"1",12.41439589,1185.871411,"BL-Blowing","excellent","calm",446178.2331,6464761.122,-0.663613979074,8451,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,49.5966774104144,7
"140","2008-07-07-K-023","2008-07-07-K-023","Amsterdam",1,"1",12.336538,899.0384241,"BL-Blowing","excellent","calm",445235.0359,6464566.212,-0.687001103894,8450,900,"1_excellent_900",0.630146129101729,1.58693349656134,1.58693349656134,1
"141","2008-07-07-K-026","2008-07-07-K-026","Amsterdam",1,"1",12.66972312,2998.640583,"BL-Blowing","excellent","calm",440523.4902,6469710.866,-0.586918222256,8976,3000,"1_excellent_3000",0.0647661239761657,15.4401705491594,297.212596022984,27
"142","2008-07-07-K-027","2008-07-07-K-027","Amsterdam",1,"1",12.53518053,2502.046529,"BL-Blowing","excellent","calm",441358.8782,6472368.741,-0.627332422356,9219,2500,"1_excellent_2500",0.0958452741713641,10.4334825962527,85.4961317379546,15
"143","2008-07-07-K-042","2008-07-07-K-042","Amsterdam",1,"1",14.27720515,5989.008258,"DF-Dive-fluke-up","excellent","calm",434818.2731,6488785.987,-0.104059222599,9871,5990,"1_excellent_5990",0.0141151751378404,70.8457380255358,96.567166389645,2
"144","2008-07-07-K-043","2008-07-07-K-043","Amsterdam",1,"1",14.09314883,2494.668298,"DF-Dive-fluke-up","excellent","calm",436647.2975,6487260.309,-0.159346466187,9818,2490,"1_excellent_2490",0.0966668898203218,10.3448037053715,237.413677985813,15
"145","2008-07-07-K-047","2008-07-07-K-047","Amsterdam",1,"1",13.90268364,1042.284792,"DF-Dive-fluke-up","excellent","calm",437608.6139,6487292.5,-0.216558820289,9819,1040,"1_excellent_1040",0.512934204535444,1.94956778307597,302.835897451425,32
"146","2008-07-07-K-062","2008-07-07-K-062","Amsterdam",1,"1",18.78134538,1793.043126,"BL-Blowing","excellent","1'",428352.0769,6506297.287,1.24890435969,10442,1790,"1_excellent_1790",0.191864179366814,5.2120203119737,13.5830510724131,3
"147","2008-07-07-K-063","2008-07-07-K-063","Amsterdam",1,"1",19.1249941,885.925689,"BL-Blowing","excellent","1'",429157.8431,6507023.898,1.35213032059,10465,890,"1_excellent_890",0.639357835366271,1.56406935941768,166.570634410236,7
"148","2008-07-07-K-069","2008-07-07-K-069","Amsterdam",1,"1",17.00311659,4489.497353,"BL-Blowing","excellent","2'",422445.3354,6509736.61,0.714756071449,10555,4490,"1_excellent_4490",0.0267574464799403,37.3727739958179,37.3727739958179,1
"149","2008-07-07-K-072","2008-07-07-K-072","Amsterdam",1,"1",16.67235768,1188.518711,"BL-Blowing","excellent","2'",424065.8347,6511950.135,0.615401980125,10658,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,37.5752789847599,6
"150","2008-07-07-K-075","2008-07-07-K-075","Amsterdam",1,"1",16.99405921,3485.721229,"BL-Blowing","excellent","2'",435942.1694,6491308.177,0.712035395656,9937,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,60.1401508454035,2
"151","2008-07-07-K-077","2008-07-07-K-077","Amsterdam",1,"1",9.852047048,21.75116479,"BL-Blowing","excellent","calm",438556.3303,6487699.343,-1.43329797898,9840,20,"1_excellent_20",1,1,103.274614171585,19
"152","2008-07-07-K-079","2008-07-07-K-079","Amsterdam",1,"1",11.24669756,1991.369078,"BL-Blowing","excellent","calm",437068.0961,6482863.554,-1.01436978038,9687,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,471.333080957725,27
"153","2008-07-07-K-080","2008-07-07-K-080","Amsterdam",1,"1",11.32969183,1491.282591,"BL-Blowing","excellent","calm",437584.064,6482667.307,-0.989439778405,9687,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,471.333080957725,27
"154","2008-07-07-N-004","2008-07-07-N-004","Sapphire Princess",1,"1",12.21455318,2718.648925,"BL-Blowing","excellent","1'",439889.6875,6480735.13,-0.723643173328,9635,2720,"1_excellent_2720",0.0800183067091272,12.4971402311108,175.299797871624,32
"155","2008-07-07-N-011","2008-07-07-N-011","Sapphire Princess",1,"1",13.76786774,1103.95381,"BL-Blowing","excellent","2'",439480.3246,6488702.041,-0.25705511785,9858,1100,"1_excellent_1100",0.469736533923495,2.12885293729967,76.9297957860613,5
"156","2008-07-07-N-014","2008-07-07-N-014","Sapphire Princess",1,"1",19.06216067,3626.398919,"BL-Blowing","excellent","2'",429331.8191,6508590.598,1.33325627622,10537,3630,"1_excellent_3630",0.0427385729343305,23.3980671637432,98.8173310768668,7
"157","2008-07-09-N-055","2008-07-09-N-055","Island Princess",1,"1",19.17291344,1813.948352,"BL-Blowing","excellent","calm",428907.0554,6506762.52,1.36652443769,10465,1810,"1_excellent_1810",0.187619012225061,5.32995024406395,166.570634410236,7
"158","2008-07-09-N-061","2008-07-09-N-061","Island Princess",1,"1",14.43898658,4100.134163,"BL-Blowing","excellent","calm",439202.9962,6493181.3,-0.0554629596267,9973,4100,"1_excellent_4100",0.0327011819056704,30.5799344771266,123.954110811116,19
"159","2008-07-09-N-062","2008-07-09-N-062","Island Princess",1,"1",13.12384215,2271.840051,"BL-Blowing","excellent","calm",438765.829,6488196.145,-0.450508945848,9857,2270,"1_excellent_2270",0.11757742847925,8.50503377165186,136.830777470419,23
"160","2008-07-09-N-063","2008-07-09-N-063","Island Princess",1,"1",12.03035011,3186.488107,"BL-Blowing","excellent","calm",439259.0835,6485772.53,-0.778974498005,9779,3190,"1_excellent_3190",0.0566796340727843,17.6430214548645,305.873688941087,25
"161","2008-07-11-N-004","2008-07-11-N-004","Zaandam",1,"1",16.93699206,1814.834544,"BL-Blowing","excellent","calm",437926.9138,6483028.28,0.6948934392,9705,1810,"1_excellent_1810",0.187619012225061,5.32995024406395,238.273769528286,26
"162","2008-07-13-K-009","2008-07-13-K-009","Ryndam",1,"1",13.0888304,6010.931676,"DF-Dive-fluke-up","excellent","calm",461489.8059,6457379.502,-0.461025852579,7321,6010,"1_excellent_6010",0.0140108588156383,71.373212246193,71.373212246193,1
"163","2008-07-13-K-010","2008-07-13-K-010","Ryndam",1,"1",13.25663994,2208.802829,"DF-Dive-fluke-up","excellent","calm",457629.0464,6460165.318,-0.410618852622,7797,2210,"1_excellent_2210",0.124380517775624,8.03984432516952,142.707591512733,2
"164","2008-07-13-K-011","2008-07-13-K-011","Ryndam",1,"1",13.33375268,719.0130931,"DF-Dive-fluke-up","excellent","calm",456844.7235,6462267.457,-0.387455557603,8094,720,"1_excellent_720",0.806032772860926,1.24064434309613,1.24064434309613,1
"165","2008-07-13-K-012","2008-07-13-K-012","Ryndam",1,"1",13.18272143,1507.727831,"BL-Blowing","excellent","calm",456698.7201,6463438.697,-0.432822657783,8299,1510,"1_excellent_1510",0.267937210027498,3.73221770838538,7.46443541677076,2
"166","2008-07-13-K-020","2008-07-13-K-020","Ryndam",1,"1",12.01671123,1992.711909,"BL-Blowing","excellent","calm",445374.6917,6462562.773,-0.783071374879,8084,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,6.46599898068941,1
"167","2008-07-13-K-021","2008-07-13-K-021","Ryndam",1,"1",11.58334462,711.8196202,"BL-Blowing","excellent","calm",445957.5403,6464033.136,-0.913246993569,8375,710,"1_excellent_710",0.815902383744825,1.22563681626986,6.09748120285068,4
"168","2008-07-13-K-024","2008-07-13-K-024","Ryndam",1,"1",11.23186305,4010.951958,"BL-Blowing","excellent","calm",448608.9132,6464457.101,-1.01882580324,8377,4010,"1_excellent_4010",0.0343400627973759,29.1205058622204,49.1497300681559,6
"169","2008-07-13-K-029","2008-07-13-K-029","Ryndam",1,"1",12.39356329,1502.29643,"BL-Blowing","excellent","calm",445775.096,6469041.183,-0.669871721437,8919,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,298.568291181421,4
"170","2008-07-13-K-072","2008-07-13-K-072","Ryndam",1,"1",12.90693544,1992.381679,"DF-Dive-fluke-up","excellent","2'",439970.5355,6490607.322,-0.51566386208,9909,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,116.401684668683,10
"171","2008-07-13-K-074","2008-07-13-K-074","Ryndam",1,"1",12.80310263,989.3956405,"RE-Resting","excellent","2'",437585.2339,6486340.39,-0.546853390692,9799,990,"1_excellent_990",0.552170524495795,1.81103473589637,208.758072974346,38
"172","2008-07-13-K-075","2008-07-13-K-075","Ryndam",1,"1",13.14534815,986.4545219,"BL-Blowing","excellent","2'",438798.8313,6483400.295,-0.444048926107,9706,990,"1_excellent_990",0.552170524495795,1.81103473589637,337.325428583294,61
"173","2008-07-13-K-079","2008-07-13-K-079","Ryndam",1,"1",13.54312571,5986.604887,"SA-Surface-active","excellent","2'",444111.5081,6476169.694,-0.324563624795,9478,5990,"1_excellent_5990",0.0141151751378404,70.8457380255358,70.8457380255358,1
"174","2008-07-13-K-083","2008-07-13-K-083","Ryndam",1,"1",12.12250837,186.9611437,"BL-Blowing","excellent","2'",443982.3214,6472835.01,-0.751291796486,9277,190,"1_excellent_190",0.999999999999992,1.00000000000001,22.6452936804651,4
"175","2008-07-13-K-088","2008-07-13-K-088","Ryndam",1,"1",16.85286185,5987.831803,"BL-Blowing","excellent","2'",456312.3312,6460229.236,0.669622221057,7796,5990,"1_excellent_5990",0.0141151751378404,70.8457380255358,162.443535155795,5
"176","2008-07-13-K-089","2008-07-13-K-089","Ryndam",1,"1",16.88477587,4988.64208,"DF-Dive-fluke-up","excellent","2'",455760.9068,6460150.475,0.679208624814,7796,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,162.443535155795,5
"177","2008-07-13-K-094","2008-07-13-K-094","Ryndam",1,"1",19.34150901,986.9196359,"BL-Blowing","excellent","calm",500128.3068,6437172.158,1.41716754707,4714,990,"1_excellent_990",0.552170524495795,1.81103473589637,39.1838087317142,2
"178","2008-07-13-K-101","2008-07-13-K-101","Ryndam",1,"1",19.44969864,1021.839044,"DF-Dive-fluke-up","excellent","calm",508573.9278,6428275.579,1.44966578689,4117,1020,"1_excellent_1020",0.528272193565682,1.89296353694162,1.89296353694162,1
"179","2008-07-13-K-104","2008-07-13-K-104","Ryndam",1,"1",19.60949436,986.4453895,"DF-Dive-fluke-up","excellent","calm",508481.8161,6425695.422,1.49766557791,3942,990,"1_excellent_990",0.552170524495795,1.81103473589637,1.81103473589637,1
"180","2008-07-13-K-105","2008-07-13-K-105","Ryndam",1,"1",19.59254706,2993.487371,"DF-Dive-fluke-up","excellent","calm",511007.0182,6425036.362,1.49257491053,3907,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,15.3288731098347,1
"181","2008-07-13-K-116","2008-07-13-K-116","Ryndam",1,"1",19.337174,1986.436675,"DF-Dive-fluke-up","excellent","1'",517259.8369,6339885.863,1.4158653872,1156,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,8.27703371658578,2
"182","2008-07-13-N-026","2008-07-13-N-026","Tahitian Princess",1,"1",14.66015494,398.652729,"DF-Dive-fluke-up","excellent","calm",431190.0861,6505343.008,0.0109720804373,10422,400,"1_excellent_400",0.997808354449072,1.00219645941142,80.583328089139,5
"183","2008-07-14-N-002","2008-07-14-N-002","Diamond Princess",1,"1",14.75577055,447.7744151,"BL-Blowing","excellent","calm",440150.6788,6480547.527,0.0396933083793,9635,450,"1_excellent_450",0.990927532101666,1.00915553116088,175.299797871624,32
"184","2008-07-14-N-003","2008-07-14-N-003","Diamond Princess",1,"1",14.63141684,246.3306713,"BL-Blowing","excellent","calm",440177.0898,6480639.304,0.00233966653842,9635,250,"1_excellent_250",0.999999976271375,1.00000002372863,175.299797871624,32
"185","2008-07-14-N-004","2008-07-14-N-004","Diamond Princess",1,"1",14.50023351,2709.082958,"DF-Dive-fluke-up","excellent","calm",437464.3447,6483213.842,-0.03706547163,9705,2710,"1_excellent_2710",0.080654081088393,12.3986286435283,238.273769528286,26
"186","2008-07-14-N-012","2008-07-14-N-012","Diamond Princess",1,"1",14.52912538,447.9662312,"DF-Dive-fluke-up","excellent","calm",438637.8148,6486339.22,-0.0283868679592,9800,450,"1_excellent_450",0.990927532101666,1.00915553116088,215.459996373458,21
"187","2008-07-14-N-046","2008-07-14-N-046","Diamond Princess",1,"1",19.0050723,4081.877459,"BL-Blowing","excellent","calm",429932.0584,6505220.71,1.31610794565,10399,4080,"1_excellent_4080",0.0330555130908748,30.2521397036204,90.6877804802419,5
